Level,Symbol,Meaning,Radical Component Name,Radical Component Symbol,Meaning Mnemonic,Reading Onyomi,Reading Kunyomi,Reading Nanori,Reading Whitelist,Reading Mnemonic
49,覆,"Capsize,Cover","Helicopter,Loiter,Black Hole","覀,彳,复","If a <radical>helicopter</radical> <radical>loiter</radical>s near a <radical>black hole</radical> then it's going to <kanji>capsize</kanji>. I mean, yeah, it's not a boat, but just look, that's what's happening! That helicopter is going down!

If you want to save it you better <kanji>cover</kanji> up the black hole! The only way to save it from capsizing is to cover it right up!

Imagine trying to cover up a black hole so that the helicopter doesn't capsize. It's one or the other, dude. Cover or capsize. You decide.",<reading><jp>ふく</jp></reading>,"<jp>おお, くつがえ</jp>",None,ふく,"You're doing your best to <kanji>cover</kanji> the black hole to stop the helicopter from <kanji>capsiz</kanji>ing but it's not working! “<reading>F**k</reading> you (<jp>ふく</jp>) black hole!"" you shout. You just want to cover it up! You just want to do the right thing!

Man, f**k you you, black hole. F**k you you. Making that helicopter capsize and then refusing to be covered?"
49,浸,Immersed,"Tsunami,Wolverine,Forehead,Stool","氵,ヨ,冖,又","In the event of a <radical>tsunami</radical>, <radical>Wolverine</radical>, your <radical>forehead</radical>, and a <radical>stool</radical> will all be <kanji>immersed</kanji> in it. You will become immersed in the tsunami after it hits because tsunamis are gigantic and bring a lot of water. Now you and your forehead are immersed in the tsunami along with Wolverine and a stool.

Feel the water all around you as you become immersed in this tsunami. See Wolverine trying to swim his way to the top as you watch the stool floating about in the water.",<reading><jp>しん</jp></reading>,<jp>ひた</jp>,None,しん,"Still <kanji>immersed</kanji>, the stool floats over and hits you in the <reading>shin</reading> (<jp>しん</jp>). The tsunami gave the stool a good push and while it was fully immersed, it ran into your shin. It really hurts.

Hear the stool crack against your shin and feel the pain erupt through your leg. You try to scream but you’re under water so you just get a big mouthful of tsunami."
49,唯,Solely,"Mouth,Turkey","口,隹","The <radical>mouth</radical> of that <radical>turkey</radical> is <kanji>solely</kanji> his. It’s very unique, so that mouth could belong to no other turkey but him. That mouth is solely his.

Imagine what makes this turkey’s mouth so unique. This beak is solely his. It belongs to no other. This turkey is the only turkey with a mouth like his.",<reading><jp>ゆい</jp></reading>,<jp>ただ</jp>,None,ゆい,"You traveled a long way to see this turkey and the mouth that is <kanji>solely</kanji> his but you missed your exit on the highway and you have to hang a <reading>U-ey</reading> (<jp>ゆい</jp>). You know what hang a U-ey means, right? It’s making a U-turn. Well, you have to hang a U-ey on the highway so you can get off at the right spot to see this turkey and the mouth that is solely his.

Imagine hanging a U-ey on the highway. Hear your tires screech as you turn around and get off where you’re supposed to."
49,紫,Purple,"Stop,Spoon,Thread","止,匕,糸","You <radical>stop</radical> a <radical>spoon</radical> from moving by tying it with <radical>thread</radical> that's <kanji>purple</kanji>. The spoon wouldn't stop moving around, so you had to use your favorite purple thread to make it stop. It's the strongest thread you have.

Imagine tying this spoon down with thread that's a color other than purple. Ah, the thread snaps. Darn, you better use your extra strong purple thread (the best color for strength!).",<reading><jp>し</jp></reading>,<jp>むらさき</jp>,None,し,"You have to use all of your purple thread, and now you need more. You go into the back yard and call over your <kanji>purple</kanji> <reading>shee</reading>p (<jp>し</jp>).

Oh, did you think purple things were made with dye? No no, purple is a special color. You have to find unique purple sheep to make purple thread and clothes."
49,駒,Chess Piece,"Horse,Paragraph","馬,句","The <radical>horse</radical> who can write a <radical>paragraph</radical> gets to be a <kanji>chess piece</kanji>. Only the most erudite of horses gets selected to be a chess piece. The knight’s chess piece is represented by a horse, and for a horse to earn this honor, they must first write a paragraph explaining why they deserve the honor.

Imagine a horse trying to write a paragraph about why it deserves to be a chess piece. See the horse struggle with his hooves to write out a paragraph as he neighs in nervous frustration.",<jp>く</jp>,<reading><jp>こま</jp></reading>,None,こま,"Upon being told that he will never be a <kanji>chess piece</kanji>, the horse slips into a <reading>coma</reading> (<jp>こま</jp>). The horse will never awaken from this coma as he knows he will never fulfill his dream of becoming a chess piece, so he has nothing to live for.

See this horse in its coma. You feel bad that it will never be able to be a chess piece, but this is a bit dramatic."
48,殴,Assault,"District,Weapon","区,殳","Give a <radical>district</radical> <radical>weapon</radical>s and it will <kanji>assault</kanji> other districts.

Picture two districts using weapons to assault each other from above. Like in a video game, with little arrows showing you where they're launching each assault.",<reading><jp>おう</jp></reading>,<jp>なぐ</jp>,None,おう,"This <kanji>assault</kanji> is all the <reading><jp>王</jp></reading>'s (<jp>おう</jp>) fault. The <jp>王</jp> gave the weapons to each of the districts on purpose so this would happen.

Picture the districts assaulting each other from above again, and then pan out and see the <jp>王</jp> standing above, watching it all happen. He's cackling."
48,斜,Diagonal,"Surplus,Ladle","余,斗","You have a <radical>surplus</radical> of <radical>ladle</radical>s laid out <kanji>diagonally</kanji> in front of you. Why are they diagonal? And why do you have so many ladles? Why the surplus? Hang on, we'll get there.

Look at all these ladles lying diagonally in front of you. Pick them up. Feel the wood grain. Wonder why you have so many.",<reading><jp>しゃ</jp></reading>,<jp>なな</jp>,None,しゃ,"In front of this <kanji>diagonal</kanji> pattern is a <reading>sha</reading>man (<jp>しゃ</jp>) who is currently staring at you. You slowly reach down and turn one of the ladles around, diagonally, and look back up. The shaman's eyes are wide, and now they're scribbling on in a notebook.

Uh oh, is this one of those weird tests where they find out if you're the chosen one or some old scholar reincarnated? Who knew laying ladles at diagonal angles could reveal this kinda stuff?!"
48,塗,Paint,"Tsunami,Surplus,Dirt","氵,余,土","A <radical>tsunami</radical> <radical>surplus</radical> will cover all the <radical>dirt</radical> with <kanji>paint</kanji>. The surplus of tsunamis will strike the paint factories first (everyone knows paint factories are built close to the ocean). Then the paint will flow over all the dirt and paint it a ton of rainbow colors.

Picture all of the different colors of paint being swept along by tsunami after tsunami, painting the dirt as it goes.",<reading><jp>と</jp></reading>,<jp>ぬ</jp>,None,と,"You touch the <kanji>paint</kanji> in the dirt with your <reading>toe</reading> (<jp>と</jp>) to see if it's still wet. It is. The paint is still very wet and now your toe looks like a tiny rainbow.

Imagine dipping each of your toes into the paint-dirt, one by one, to paint each of them a different color. Why are you doing this?"
48,遂,Accomplish,"Scooter,Horns,Pig","<i class=""radical-scooter""></i>,<i class=""radical-horns""></i>,豕","A <radical>scooter</radical> with <radical>horns</radical> with a <radical>pig</radical> riding on it will be able to <kanji>accomplish</kanji> anything.

Imagine the pig scooting around. It is able to accomplish anything you can imagine (so go nuts with your imagination).",<reading><jp>すい</jp></reading>,"<jp>と, つい</jp>",None,すい,"It was even able to successfully <kanji>accomplish</kanji> a feat that involved it jumping its scooter right into a <reading>swi</reading>ng (<jp>すい</jp>), swinging back and forth, then jumping off.

Perhaps it even takes the swing all the way around in a full 360 degree rotation. This horned scooter riding pig can truly accomplish anything."
48,培,Cultivate,"Dirt,Clown","土,咅","You need to put a <radical>clown</radical> in the <radical>dirt</radical> if you want to <kanji>cultivate</kanji> good crops there. Clowns act as a natural fertilizer, and this will make it super easy to cultivate any crops you could ever want in this dirt. Isn't nature amazing?

Imagine burying a dead clown in the dirt and then planting some seeds on top. It's worth it, you think, if it helps cultivate your crops.",<reading><jp>ばい</jp></reading>,<jp>つちか</jp>,None,ばい,"Before you can start this whole <kanji>cultivation</kanji> process however, you have to say <reading>bye</reading> (<jp>ばい</jp>) to the clown. Say bye to him, then bash his head in, and drop him in the dirt.

Saying bye is polite. Never forget to say bye, even in the middle of a cold-blooded clown murder."
48,灯,Lamp,"Fire,Street","火,丁","<radical>Fire</radical> you use to light up the <radical>street</radical> needs to go in a <kanji>lamp</kanji>. Campfires, matches? No, none of those work. You need bright, safe lamps to keep the street nice at night.

Picture these lamps lining the street, with their little fires burning brightly. Nowadays we don't have real fire in them, we use electricity!",<reading><jp>とう</jp></reading>,"<jp>あかり, とも</jp>",None,とう,"These street <kanji>lamp</kanji>s were first used in <reading><jp>とう</jp></reading>. It was the most advanced city after all. And more people were out at night in <jp>とうきょう</jp> than anywhere else in Japan. So they needed lamps to light things up!

Picture <jp>とうきょう</jp>, not lit up by all of the electricity, signs, shops, and things that light up its streets today, but by old-fashioned fire lamps!"
48,賢,Clever,"Servant,Stool,Shellfish","臣,又,貝","Your <radical>servant</radical> uses a <radical>stool</radical> to break open <radical>shellfish</radical>. You know how much work shucking shellfish is so this method is really <kanji>clever</kanji>.

You knew hiring this servant was a good idea. ""Clever girl,"" you say, as your servant sits on some shellfish again.",<reading><jp>けん</jp></reading>,<jp>かしこ</jp>,None,けん,"""More <kanji>clever</kanji> than you!"" your servant yells, tearing off his wig. ""It is I, <reading>Ken</reading> (<jp>けん</jp>) the samurai. I saw you take this shellfish from my master's lands.""

You thought you were being so clever, taking shellfish from someone else. It turns out, there is a cost for being shellfish."
48,耐,Resistant,"Rake,Measurement","而,寸","You take a <radical>rake</radical> in for a <radical>measurement</radical> but it is <kanji>resistant</kanji>. The rake doesn’t want to have its measurements taken. The rake is resistant to have any measurement taken because it feels inferior to the other rakes and doesn’t want to be embarrassed if it ends up being smaller than the others.

Try and move this rake over to the measurement table. It is resistant so you have a hard time moving it. Imagine the rake struggling and resisting endlessly.",<reading><jp>たい</jp></reading>,<jp>た</jp>,None,たい,"Because the rake is persistently <kanji>resistant</kanji>, you eventually tie it to the table with your neck <reading>tie</reading> (<jp>たい</jp>). The tie won’t hold for long, so you need to take each measurement quickly.

See yourself tying the tie around the rake and attaching it to the measurement table. The rake is still jostling around, but the tie keeps it from moving about too terribly much."
48,憶,Recollection,"Soul,Idea","忄,意","When your <radical>soul</radical> has an <radical>idea</radical> it's just a <kanji>recollection</kanji> of something you already know. Only your brain can have original ideas, so when your soul tries to come up with one, it's just a recollection of something you thought before now.

When you have a recollection of some idea or thing in the past, it's just your soul saying, hey remember this? Let's not forget this.",<reading><jp>おく</jp></reading>,None,None,おく,"Your soul is sending you a <kanji>recollection</kanji> right now of... your past life as a farmer in <reading>Ok</reading>lahoma (<jp>おく</jp>). You see yourself farming and sweating and living a wonderful life. Hmm, maybe you should move to Oklahoma and live the simple life again.

Imagine recollecting a past life in Oklahoma. Life was simple and nice. You should consider taking this as a sign to move there again!"
48,彩,"Coloring,Colouring","Cleat,Tree,Hair","<i class=""radical-cleat""></i>,木,彡","You use a <radical>cleat</radical> to climb a <radical>tree</radical> and your <radical>hair</radical> gets the same <kanji>coloring</kanji> as the foliage because your hair is like a chameleon. The coloring of your hair changes to whatever color is around you, so you use your cleats to climb trees to make your hair turn green and brown, and in the fall, yellow and orange and red!

Imagine digging your cleats into the bark of the tree until you get high enough for your hair to start coloring itself tree colors. It might be a lot of work, but it's worth it.",<reading><jp>さい</jp></reading>,<jp>いろど</jp>,<jp>あや</jp>,さい,"This cool <kanji>coloring</kanji> can only happen because you turned yourself into a <reading>cy</reading>borg (<jp>さい</jp>). Your hair and scalp are now made of high tech parts, not human ones.

You couldn't take the pain of losing your cyborg, so you've become one. Your robo-hair can change its coloring, but soon you'll be even more cyborg-y than before!"
48,畜,Livestock,"Mysterious,Rice Paddy","玄,田","In the <radical>mysterious</radical> <radical>rice paddy</radical> there is some <kanji>livestock</kanji>. This livestock is also mysterious because no one knows where it came from. The mysterious livestock are only seen in the mysterious rice paddy. How mysterious indeed.

Examine this mysterious livestock from a distance. Imagine them floating around the mysterious rice paddy like they aren’t even walking. Hear them moo and oink as well.",<reading><jp>ちく</jp></reading>,None,None,ちく,"Your favorite member of the mysterious <kanji>livestock</kanji> crew is a little <reading>chick</reading> (<jp>ちく</jp>). The chick is very cute and little. The chick is also very mysterious because it floats about without even flapping its little wings.

Look at this chick bobbling about in the air. It looks very ephemeral and other worldly. Still a very cute chick though. You want to pet it."
48,飢,Starve,"Eat,Table","食,几","You’re so hungry that you <radical>eat</radical> a <radical>table</radical> so you won’t <kanji>starve</kanji>. If you don’t eat this table, you will most definitely starve, so you eat the table to stay alive.

You don’t want to starve, do you? Feel your tummy gurgle in pain. You gotta eat this table. Taste the dry wood taste on your tongue as you eat the table and get splinters in your tongue and gums.",<reading><jp>き</jp></reading>,<jp>う</jp>,None,き,"After you finish the table, you still feel like you might <kanji>starve</kanji> so you decide to eat every <reading>key</reading> (<jp>き</jp>) off your key ring. One by one, you eat each and every key so you don’t starve.

Imagine eating every key. Taste the cold metal on your tongue. After you swallow each key, you hear it clink against the other keys already in your tummy. Clink!"
47,虹,Rainbow,"Insect,Construction","虫,工","An <radical>insect</radical> specializing in <radical>construction</radical> builds a <kanji>rainbow</kanji>. Did you ever wonder where rainbows come from? Construction insects build them. Construction insects build rainbows.

Imagine this insect with a construction hat on, building a rainbow. He works very fast. The resulting rainbow is beautiful!",<jp>こう</jp>,<reading><jp>にじ</jp></reading>,None,にじ,"This <kanji>rainbow</kanji> building insect is so <reading>needy</reading> (<jp>にじ</jp>). He is needy because he needs everyone to look at his rainbow and praise him for what he’s done. “Look at my rainbow! Look at how good it is and I am! I’m so needy! Needy for praise and recognition!”

Imagine this construction insect being all whiny and needy for attention and stuff. It’s pathetic. Hear him whine and whine because of how needy he is."
47,挿,Insert,"Fingers,Thousand,Sun","扌,千,日","You have <radical>fingers</radical> in the <radical>thousand</radical>s and while looking up at the <radical>sun</radical> you decide you want to <kanji>insert</kanji> them in there.

Hold your thousand+ fingers up to the sun and imagine inserting them into the sun's super-hot ... s-sun lava. (That's what it is, right? Yeah, let's go with that.)",<reading><jp>そう</jp></reading>,<jp>さ</jp>,None,そう,"You <kanji>insert</kanji> one finger, it burns up immediately, and its <reading>sou</reading>l (<jp>そう</jp>) comes flying out screaming for a moment before it disappears. Hmm. You insert another finger and as it burns up, another little soul comes out screeching, ""WHY WOULD YOU INSERT ME IN THERE!"" and is gone.

Since you have a thousand fingers too many, you decide to insert them all into the sun and watch as their souls pop out. You listen to the little souls scream at you."
34,承,Consent,"Child,Two,Water","子,二,水","A <radical>child</radical> will ask if they want <radical>two</radical> <radical>water</radical>s because they need a grown-up's <kanji>consent</kanji>. Children aren't allowed to have whatever they want, they need to make sure it's okay and get consent first.

Picture the child finishing their first water. They look at a big stack of bottled waters, but they know better than to just take two more, they need consent first. ""Excuse me, sir, could I please have two more waters?"" the child asks.",<reading><jp>しょう</jp></reading>,<jp>うけたまわ</jp>,None,しょう,"""Of course my child, you have my <kanji>consent</kanji>,"" comes the voice of the <reading>Shou</reading>gun (<jp>しょう</jp>). The Shougun is very pleased by this child, because he expects everyone to ask for consent around him.

You need to make sure to get express consent from the Shougun before you do most things. Especially if it's something like taking more than you've been given."
34,源,Origin,"Tsunami,Original","氵,原","The <radical>original</radical> <radical>tsunami</radical> was the <kanji>origin</kanji> of Japan. A big tsunami came and uncovered the islands of Japan. It's the origin of all life, as far as Japanese people are concerned.

Picture the original tsunami used in the origin story of Japan. It was huge. Bigger than anything you've ever seen. And without it you wouldn't have your precious anime and mangos.",<reading><jp>げん</jp></reading>,<jp>みなもと</jp>,None,げん,"This tsunami was also the <kanji>origin</kanji> of <reading>Gen</reading>ji (<jp>げん</jp>), from ""The Tale of Genji."" Just think, without this origin, Japan wouldn't exist and neither would the first Japanese heartthrob, Genji!

The origin of Genji was the origin of all Japan: a big ol' tsunami."
34,幕,Curtain,"Greenhouse,Towel","莫,巾","Hang a <radical>towel</radical> in a <radical>greenhouse</radical> and it turns into a <kanji>curtain</kanji>. Greenhouses are made of windows, it's all glass, there are no walls. So when you put a towel in there it turns into a curtain. It has no choice but to cover a window, after all.

Imagine hanging towels over all the windows in the greenhouse. They're really fuzzy, thick curtains now.","<reading><jp>まく, ばく</jp></reading>",<jp>とばり</jp>,None,"まく, ばく","You're hanging these towel <kanji>curtain</kanji>s because you need a quiet place to eat a Big <reading>Mac</reading> (<jp>まく</jp>). But you're a little ashamed. Big macs aren't really good for you, but this stupid greenhouse has too many windows and everyone can see you stuff your face. So that's where the towel curtains come in.

Imagine hiding in a greenhouse blocked off with towel curtains, stuffing your face with big macs. No one can shame you in here. You can eat as many as you want. And hey, you can use the curtains as napkins too."
34,純,Pure,"Thread,Barracks","糸,屯","Make your <radical>barracks</radical> out of <radical>thread</radical> so it will be <kanji>pure</kanji>. If you build it out of clay or bricks or wood, it will inevitably have some dirt in it. Build it out of thread to keep it pure of... well, impurities.

Imagine a barracks pure white, like pure snow, made of pure thread.",<reading><jp>じゅん</jp></reading>,None,None,じゅん,"This <kanji>pure</kanji> thread barracks can only be used in <reading>June</reading> (<jp>じゅん</jp>), unfortunately. Any other time of year there will be snow and rain and mud and that will get tracked into the pure barracks and ruin them. But June is the cleanest, most pure month, so you can use it then.

Okay, so maybe building a pure barracks that you can only use in June was a bad idea, but it's there now and I don't want you getting it dirty, so just use it when I say so, okay?"
34,縮,Shrink,"Thread,Roof,Leader,Hundred","糸,宀,ｲ,百","A magic <radical>thread</radical> fell from the <radical>roof</radical> onto the <radical>leader</radical> of a <radical>hundred</radical> people, causing him to <kanji>shrink</kanji>!

Picture one hundred people under the same roof watching in horror as their leader suddenly shrinks to nothingness before them.",<reading><jp>しゅく</jp></reading>,"<jp>ちぢ, ちじ</jp>",None,しゅく,"As the leader <kanji>shrink</kanji>s, the hundred people start screaming and running around the entire place. As a result, everything is <reading>shook</reading> (<jp>しゅく</jp>) up. Especially the poor, shrunken leader, who gets knocked around the most.

The leader gets shook so badly, he can't even call out to his people. They're going to trample his tiny, shrinking body!"
30,照,Illuminate,"Sun,Call,Boil","日,召,灬","The <radical>sun</radical> is being <radical>call</radical>ed on to <radical>boil</radical> the earth by <kanji>illuminating</kanji> it.

We don't want the earth to actually boil, but we do want some of that boiling hot sun light to illuminate all of the darkness of the universe and let us see.",<reading><jp>しょう</jp></reading>,<jp>て</jp>,None,しょう,"The person who calls the sun asking it to <kanji>illuminate</kanji> the earth is the <reading>Shou</reading>gun (<jp>しょう</jp>). It's very specifically the Shougun's responsibility to make sure the earth is illuminated every morning.

Picture the Shougun calling out to the sun, asking it to illuminate our planet with its boiling hot rays. You better thank the Shougun the next time you see him for everything he does for you."
30,旗,Flag,"Direction,Gun,Crab","方,<i class=""radical-gun""></i>,其","Traveling in the <radical>direction</radical> of the ocean, you take a <radical>gun</radical> and shoot a <radical>crab</radical>, then stick a <kanji>flag</kanji> in the beach and claim it as your own. The crab was the only thing standing in the way of you conquering the area. Now that the flag is in the ground, no one can dispute who it belongs to.

Look at your flag and hear it flapping in the wind. Also hear your ears ringing a bit from when you shot that crab. Look at all the bits of exploded crab strewn around the area. Yowza.",<reading><jp>き</jp></reading>,<jp>はた</jp>,None,き,"To make sure that no one removes your <kanji>flag</kanji>, you lock it to one of the lifeguard posts and you throw away the <reading>key</reading> (<jp>き</jp>). Since no one will have the key to unlock the flag, no one will be able to remove it.

Picture yourself locking this flag up with your key. Imagine turning the key in the lock and hearing the click when it is secured."
30,遊,Play,"Scooter,Direction,Gun,Child","<i class=""radical-scooter""></i>,方,<i class=""radical-gun""></i>,子","On a <radical>scooter</radical> running in one <radical>direction</radical> is a <radical>gun</radical>-toting <radical>child</radical>. This is a terribly dangerous situation, but to the child it is just <kanji>play</kanji>.

Imagine a child riding a scooter with a gun having a good time. ""Come play with me!"" they shout. ""No!"" you yell back.",<reading><jp>ゆう</jp></reading>,<jp>あそ</jp>,None,ゆう,"Everything is <kanji>play</kanji> for <reading>you</reading>ths (<jp>ゆう</jp>), even if it's a terrible, scary, not good situation like this one.

Imagine trying to explain to the youth that this is not play and that they should stop, but them youths can't stop playing.

P.S. From the WaniKani staff to you: Don't let youths play with guns, please."
30,婚,Marriage,"Woman,Clan,Sun","女,氏,日","You meet a <radical>woman</radical> from another <radical>clan</radical> under the rising <radical>sun</radical> to prepare for <kanji>marriage</kanji>. Your clan and her clan are standing together as the two of you watch the sun rise together.

Marriage is a big deal and it's going to connect your two clans, so you have to do the ceremony in the sun in front of everyone so they can see.",<reading><jp>こん</jp></reading>,None,None,こん,"For the <kanji>marriage</kanji> to be official, you need to wait for a <reading>con</reading>dor (<jp>こん</jp>) to appear. If it doesn't show up before the sun goes down again, the marriage was a failure. You have to try again tomorrow with a different woman.

Do you want to go through with this marriage? You better hope you see a condor then! It's the official bird of love and unification, ya know. That's why so many people wait until they're older to get married these days, because there aren't as many condors thanks to deforestation."
30,系,Lineage,Lineage,系,"The <radical>lineage</radical> radical and the <kanji>lineage</kanji> kanji are the same.

Know your radicals, yo!",<reading><jp>けい</jp></reading>,None,None,けい,"You trace your <kanji>lineage</kanji> back and realize that every single person in your family loved <reading>ca</reading>ke (<jp>けい</jp>). Most of them were cake bakers, too!

You come from a lineage of cake makers and eaters. No wonder you love cake so much! (And if you hate cake, no wonder your family doesn't like you.)"
30,魅,Alluring,"Demon,Jet","鬼,未","A <radical>demon</radical> on a <radical>jet</radical> is pretty <kanji>alluring</kanji>. Demons themselves are pretty intriguing, but put one on a jet? Now that’s alluring.

See this demon flying around in his jet. Do you feel allured? You should. Hear the roar of the jet engine as the demon cackles.",<reading><jp>み</jp></reading>,None,None,み,"This <kanji>alluring</kanji> demon on a jet wants one thing and one thing only. <reading>Me</reading>at (<jp>み</jp>). Human meat. This demon needs human meat to survive so he is taking his jet into the city to feast on some meat.

The demon won’t be so alluring once you see him scarfing down humans, tearing the meat from their bones. How gross."
17,詳,Detailed,"Say,Sheep","言,羊","They <radical>say</radical> <radical>sheep</radical> are <kanji>detailed</kanji> creatures. I mean, I never thought sheep were very detailed, but that’s what they say.

Imagine getting really close to a sheep and seeing all the tiny detailed curls in their wool. There are hidden patterns you'd never noticed before now!",<reading><jp>しょう</jp></reading>,<jp>くわ</jp>,None,しょう,"The reason these sheep are so <kanji>detailed</kanji> is that they are trying to impress the <reading>Shou</reading>gun (<jp>しょう</jp>). If they're fancy enough, perhaps the Shougun won’t kill them for their meat and make their wool into clothing.

Picture the Shougun, leaning in close to inspect the detailed patterns all over the sheep. His nose is so close, he can probably smell all the little detailed nuances of the sheep's musk too."
29,索,Search,"Cross,Forehead,Thread","十,冖,糸","There is a <radical>cross</radical> in your <radical>forehead</radical> with a <radical>thread</radical> attached to it, forcing you to <kanji>search</kanji> where it leads. You’re not sure how the cross got stuck in your forehead, but you are interested in seeing where this piece of thread leads. The search is on.

It hurts to have this cross stuck in your forehead, but try to ignore that as you search for where the thread leads. Imagine gathering the thread in your hands as you move along.",<reading><jp>さく</jp></reading>,None,None,さく,"Your <kanji>search</kanji> is over. You found the end of the thread. The thread leads you to a <reading>sack</reading> (<jp>さく</jp>). A sack filled with more crosses with more threads attached to them. What does it all mean!?!

Why are there more crosses and threads in the sack? Are you supposed to take them from the sack and throw them at other people’s foreheads? Maybe. Imagine yourself reaching into the sack and throwing the crosses at other people."
29,猛,Fierce,"Animal,Child,Plate","犭,子,皿","An <radical>animal</radical> eats a <radical>child</radical> from a <radical>plate</radical> in a very <kanji>fierce</kanji> manner. This is a fierce animal, so it makes sense that it would eat the child in a fierce style.

See the fierce animal fiercely eating the child from the plate. It’s very gruesome. See blood and body parts flying everywhere as the animal devours the child.",<reading><jp>もう</jp></reading>,None,None,もう,"The reason this <kanji>fierce</kanji> animal is eating the child from the plate is because the child forgot to <reading>mow</reading> (<jp>もう</jp>) the animal’s lawn. The fierce animal had hired the child to mow his lawn today, and when the child forgot to do it, the fierce animal hunted the child down and ate him.

That child really shouldn’t have forgotten to mow the lawn. Imagine you are the child, being eaten by the fierce animal and wishing that you would have just mowed the lawn like you said you would."
29,添,Append,"Tsunami,Heaven,Small,Drop","氵,天,小,丶","There’s a <radical>tsunami</radical> in <radical>heaven</radical> and you take a <radical>small</radical> <radical>drop</radical> of water and <kanji>append</kanji> it to the tsunami. Now the tsunami is big enough to destroy all of heaven. The small drop that you appended to the tsunami was just enough to push it over the edge, reaching full destruction capability.

Take a small drop of water and append it to the tsunami. Feel the drop of water on your finger and visualize yourself flicking it at the tsunami as it races towards heaven.",<reading><jp>てん</jp></reading>,<jp>そ</jp>,None,てん,"Just after you <kanji>append</kanji> the small drop of water to the tsunami, it grows <reading>ten</reading> (<jp>てん</jp>) stories high. Before it was only nine, but since you appended that drop, the tsunami is now a full ten stories tall.

Look up at this ten story tall tsunami. It looks big and powerful. Feel the water spray from the tsunami as it towers over you."
29,恐,Fear,"Saw,Heart","<i class=""radical-saw""></i>,心","A <radical>saw</radical> cuts into your <radical>heart</radical> and you are filled with <kanji>fear</kanji>. Well, you were filled with fear before the saw reached your heart too, but now that the saw is cutting into your heart, you’re feeling more fear than ever.

Try and imagine this saw slicing into your heart. Are you filled with fear? You should be.",<reading><jp>きょう</jp></reading>,"<jp>おそ, こわ</jp>",None,きょう,"Even more so than your <kanji>fear</kanji> of dying, you are filled with the fear that you’ll never get to vacation in <reading><jp>きょう</jp></reading>. You always wanted to take a trip to <jp>きょうと</jp>, but if you die from this saw wound to the heart, you’ll never get the chance to go.

I fear you’ll never make it to <jp>きょうと</jp>. Think of <jp>きょうと</jp> and how you long for it as you slowly die from that saw wound to the heart."
29,怖,Scary,"Soul,Narwhal,Towel","忄,ナ,巾","The <radical>soul</radical> of a <radical>narwhal</radical> was sucked into its <radical>towel</radical>, which is <kanji>scary</kanji>!

Watch as the narwhal's face contorts as you see its soul get slurped out by the towel it was using.",<reading><jp>ふ</jp></reading>,<jp>こわ</jp>,None,ふ,"As you watch this <kanji>scary</kanji> scene you can't help but mutter, ""<reading>Foo</reading>l,"" (<jp>ふ</jp>) under your breath. Then you hear ""Fool, fool, fool, it's too scary you fool!"" and you realize all of the other narwhals are chanting.

You don't know what's more scary. That the narwhal's soul got sucked out, or that all of its kind is calling it a fool now that it's dead."
29,宴,Banquet,"Roof,Sun,Woman","宀,日,女","Under a <radical>roof</radical>, but still in the <radical>sun</radical>, a <radical>woman</radical> is laying out a fabulous <kanji>banquet</kanji>. The woman doesn't want anyone to burn from the sun, but banquets are best outside, so she's set up a roof to protect her and her guests.

Picture a large banquet of food on a sunny day, covered by an outdoor roof, and a woman carefully setting it all up.",<reading><jp>えん</jp></reading>,<jp>うたげ</jp>,None,えん,"Unfortunately, the <kanji>banquet</kanji> roof comes crashing down right before the guests arrive, and it <reading>end</reading>s (<jp>えん</jp>) before it can start.

Honestly though, have you ever been to a banquet that ended well? Something always goes wrong when you have that many people under one roof."
29,娘,Daughter,"Woman,Good","女,良","A <radical>woman</radical> who is <radical>good</radical> is my <kanji>daughter</kanji>. My daughter is a good woman, I guarantee it.

Look at how good this woman is! She’s my daughter! She’s good! You wish your daughter was as good a woman as mine is!",None,<reading><jp>むすめ</jp></reading>,None,むすめ,"Your <kanji>daughter</kanji>, on the other hand, is not a good woman. Your daughter looks like a <reading>moose who may</reading> (<jp>むすめ</jp>) not be able to find its way out of a wet paper bag. Your daughter looks like a moose who may lose its way without a map. Your daughter looks like a moose who may do lots of stupid things.

Think about how your daughter is basically a moose who may do dumb things. How ashamed you feel. How very, very ashamed. Unlike how I feel about my wonderful, perfect, not a moose-like daughter."
29,宗,Religion,"Roof,Jackhammer","宀,示","Under this <radical>roof</radical> you <radical>jackhammer</radical> your <kanji>religion</kanji> into people.

It's a religion building. They have a lot of different names, churches, mosques, temples, cathedrals, but none of those matter. All that matters is that you really drill whichever religion you want into the heads of the people who come under your roof.",<reading><jp>しゅう</jp></reading>,None,None,しゅう,"Your <kanji>religion</kanji> requires everyone to take off their <reading>shoe</reading>s (<jp>しゅう</jp>). Mostly because the shoes will help them resist the jackhammering, so you tell them that to join your religion they have to leave their shoes at the door.

Picture the pile of shoes left outside. If you see a bunch of shoes like this you can be sure there's a religious place around here."
