Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
33	簡	Simplicity	Bamboo,Interval	竹,間	"Keeping at a <radical>bamboo</radical> <radical>interval</radical> is the definition of <kanji>simplicity</kanji>. <br><br>

- Hint: Just one bamboo wide, over and over. That is simplicity."	<reading><jp>かん</jp></reading>	None	None	かん	"<kanji>Simplicity</kanji> is what Genghis <reading>Khan</reading> (<jp>かん</jp>) always demanded. Everything he decided was based on simplicity.<br><br>

- Hint: Simplicity is how he took over so much of the world. If he didn't stick to simplicity, there's no way he'd have been able to do what he did. "
32	染	Dye	Tsunami,Nine,Tree	氵,九,木	"A <radical>tsunami</radical> runs into <radical>nine</radical> <radical>tree</radical>s and produces a <kanji>dye</kanji> the color of the forest. The tsunami water mixes with each tree, nine of them actually, and the resulting liquid is a forest green dye.<br><br>

- Hint: Imagine this happening in front of you. See the tsunami turn from the color of water to the color of a forest. The dye washes over you and now you’re forest green as well."	<reading><jp>せん</jp></reading>	<jp>しみ, そ, し</jp>	None	せん	"The <kanji>dye</kanji> continues to pass through the forest and hits a group of <reading>cen</reading>taurs (<jp>せん</jp>). Now each centaur is dyed with the forest green dye. They don’t look happy.<br><br>

- Hint: Hear each centaur shouting about how he hates that dye for changing his color. They look kind of funny, so you laugh at them a bit, but not too loud – they might hear you and get even more angry."
32	秘	Secret	Grain,Certain	禾,必	"A <radical>grain</radical> is <radical>certain</radical> to keep a <kanji>secret</kanji>.<br><br>

- Hint: Imagine telling a piece of grain your deepest, darkest secret."	<reading><jp>ひ</jp></reading>	<jp>ひ</jp>	None	ひ	"If someone finds out your <kanji>secret</kanji> (not from the grain though, it will certainly keep it) then your entire face will fill with <reading>hea</reading>t (<jp>ひ</jp>).<br><br>

- Hint: This works both ways too. If someone tells you a secret, that same heat fills you up. Now whether this heat is from embarrassment or the rush of getting to be part of a secret is up to you to figure out."
32	暖	Warm	Sun,Football	日,爰	"You're in the <radical>sun</radical> playing <radical>football</radical> and you get very <kanji>warm</kanji>.<br><br>

- Hint: Feel how warm the sun is, as you try to throw and catch the football."	<reading><jp>だん</jp></reading>	<jp>あたた</jp>	None	だん	"It's <kanji>warm</kanji> like this because it's <reading>dawn</reading> (<jp>だん</jp>). That's when the sun comes up.<br><br>

- Hint: Dang, you knew you should have played night football so it wouldn't get so warm. Now the dawn sun is making you uncomfortable under all those layers of football protection."
32	汚	Dirty	Tsunami,Ground,Beggar	"氵,一,<i class=""radical-beggar""></i>"	"A <radical>tsunami</radical> hits the <radical>ground</radical>, dumping all the muddy water onto this poor <radical>beggar</radical>, making him very <kanji>dirty</kanji>.<br><br>

- Hint: Picture the dirty beggar gasping for air on the dirty ground. He was not expecting to get hit by a tsunami today."	<reading><jp>お</jp></reading>	<jp>よご, きたな, けが</jp>	None	お	"The beggar sits up and sees how <kanji>dirty</kanji> his <reading>o</reading>bi (<jp>お</jp>) is now and starts to cry. ""Oh, my obi. My obi is all dirty, oh no!""<br><br>

- Hint: The beggar's obi was the only nice thing he had left and now it's all dirty. Maybe he can beg for a new one but... probably not."
32	密	Secrecy	Roof,Certain,Mountain	宀,必,山	"The <radical>roof</radical> of a <radical>certain</radical> <radical>mountain</radical> shrouds its contents in <kanji>secrecy</kanji>.<br><br>

- Hint: I can't even tell you which mountain it is, nor how to get in. That's what secrecy is all about."	<reading><jp>みつ</jp></reading>	<jp>ひそ</jp>	None	みつ	"This <kanji>secrecy</kanji> is so secret that the people who know about it wear magical <reading>mitts</reading> (<jp>みつ</jp>) of secrecy that make it so we can't tell anyone, no matter what.<br><br>

- Hint: You can imagine trying to break one of the mitts-wearing members of this group, but they can't tell you anything because of their magical mitts."
32	込	Crowded	Scooter,Enter	"<i class=""radical-scooter""></i>,入"	"A <radical>scooter</radical> sits at the entrance where people <radical>enter</radical>. You jump on and are flung inside! Because a lot of other people did the same thing, it's really <kanji>crowded</kanji> in here.<br><br>

- Hint: Imagine going to your favorite store. There's a scooter on and waiting at the entrance. You can't see inside, so when you are scooted inside by the scooter, you just get thrown into a packed room. So many other people on scooters! It's too crowded!"	None	<reading><jp>こ</jp></reading>	None	こ	"Whoever came up with the scooter entrance idea, that made your favorite store so <kanji>crowded</kanji>? Only a <reading><jp>子</jp></reading> (<jp>こ</jp>) could come up with something like this. They don't really think about the dangers and legal implications of using a scooter to launch people into a crowded space.<br><br>

- Hint: Imagine a <jp>子</jp> at the head of a huge conference table. ""I know how to make our stores crowded again!"" they shout before showing everyone their plan drawn in Crayons."
32	捨	Throw Away	Fingers,Cottage	扌,舎	"When you're at your <radical>cottage</radical> the only thing you do with your <radical>fingers</radical> is <kanji>throw away</kanji> things. The cottage is for vacation. And vacation means being as lazy as possible. But you certainly don't want to live in filth, so you have to throw away your trash at least.<br><br>

- Hint: Imagine sitting in your cottage. You throw away a banana peel. You throw away some used suntan lotion. You throw away all your cares in the world."	<jp>しゃ</jp>	<reading><jp>す</jp></reading>	None	す	"The number one thing you <kanji>throw away</kanji> while in your cottage is your <reading>su</reading>it (<jp>す</jp>). Suits just don't fit the cottage life vibe, man. <br><br>

- Hint: Just throw away all your suits when you want to relax. Don't worry about needing one some day, throw it awaaaay!"
32	傷	Wound	Leader,Gun,Easy	"ｲ,<i class=""radical-gun""></i>,易"	"If a <radical>leader</radical> has a <radical>gun</radical> it's <radical>easy</radical> to <kanji>wound</kanji> people. When you have a gun and a lot of responsibility it's easy to get carried away and mess up, wounding the people you were supposed to be protecting. You can even wound yourself.<br><br>

- Hint: Picture how easy it would be for the leader of your country to wound someone if they had a gun. Scary, right?"	<reading><jp>しょう</jp></reading>	<jp>きず, いた</jp>	None	しょう	"Which leader wounded the Japanese people? The <reading>Shou</reading>gun (<jp>しょう</jp>). The Shougun is a military leader. The Shougun even has gun in the name. And they wounded hundreds of thousands of samurai and soldiers.<br><br>

- Hint: Picture the Shougun you've slowly grown to know over the last thirty-ish levels. But he's holding a gun wounding everyone around him. He's screaming and shooting and wounding everyone in sight. Even his mom, even his dog, even his farmers."
32	酸	Acid	Alcohol,Spider	酉,夋	"Mix <radical>spider</radical>s into <radical>alcohol</radical> to make <kanji>acid</kanji>. Spiders have a little bit in them already, but if you really want to make it potent, smash them in some whiskey to make a deadly acid that will rip through anything.<br><br>

- Hint: Imagine crushing up some spiders into alcohol. Watch it turn green. It's going to eat through the beaker! Quick, do something!"	<reading><jp>さん</jp></reading>	<jp>す</jp>	None	さん	"You're trying to find a container for this <kanji>acid</kanji> when <reading>San</reading>ta-san (<jp>さん</jp>) bursts through your wall. He frowns down at you. You're on the naughty list now. You killed spiders AND made dangerous acid? Ooooh you're in trouble.<br><br>

- Hint: It’s Christmas morning. Instead of gifts, Santa-san just throws a piece of charcoal at your face. Feel the charcoal smash into your face and explode into acid, burning you. Santa-san runs away laughing. Ho ho ho!"
32	賛	Agree	Husband,Shellfish	夫,貝	"A <radical>husband</radical> and his <radical>husband</radical> find a <radical>shellfish</radical> and <kanji>agree</kanji> to share it.<br><br>

- Hint: Picture the husbands pulling a different side of the shellfish, it pops in two, and they each get a shell. They smile and high five."	<reading><jp>さん</jp></reading>	None	None	さん	"Since the husbands were able to <kanji>agree</kanji>, <reading>San</reading>ta-san (<jp>さん</jp>) believes they’re both good husbands and belong on the good list. Therefore, Santa-san gives them each lots and lots of shellfish for Christmas.<br><br>

- Hint: Imagine Santa-san flying over the husbands in his sleigh, raining shellfish down upon them from the sky. It warms the heart, wouldn’t you agree?"
32	雑	Random,Miscellaneous	Nine,Tree,Turkey	九,木,隹	"You count <radical>nine</radical> of them in the <radical>tree</radical>, each <radical>turkey</radical> holding something <kanji>random</kanji> or <kanji>miscellaneous</kanji>. There are nine turkeys in the tree and they’re all holding random, miscellaneous things. How odd.<br><br>

- Hint: Look at the turkeys in the tree. There are nine of them and they are all gobbling up a storm. Hear them gobble as you imagine what random, miscellaneous things they are holding."	<reading><jp>ざつ, ぞう</jp></reading>	None	None	ざつ, ぞう	"As if things couldn’t get any more <kanji>random</kanji>, <reading>Zazu</reading> (<jp>ざつ</jp>) from the Lion King flies into the tree and starts asking the nine turkeys <kanji>miscellaneous</kanji> trivia. Zazu always did have a thirst for knowledge, but this is kind of strange.<br><br>

- Hint: Look at Zazu asking the turkeys random questions about miscellaneous trivia. You’ve seen the Lion King, right? Zazu should be pretty easy to visualize here."
32	興	Interest	Comb,Same,Ground,Fins	"<i class=""radical-comb""></i>,同,一,ハ"	"There’s a <radical>comb</radical> and what looks like the <radical>same</radical> <radical>comb</radical>, and you found them on the <radical>ground</radical> next to some <radical>fins</radical> you showed <kanji>interest</kanji> in. At first, the shiny fins on the ground caught your interest, but once you got closer to the fins you also noticed a pair of combs that are interesting too.<br><br>

- Hint: Pick up these fins and the two combs. Feel their weight in each hand as you examine them with interest. Smell the fish smell and feel the teeth on the combs."	<reading><jp>きょう, こう</jp></reading>	None	None	きょう, こう	"Since the combs <kanji>interest</kanji> you more than the fins, you examine the combs more closely. Taking interest in where they were made, you discover they were made in <reading><jp>きょう</jp></reading>. Dang, <jp>きょうと</jp> sure does make some nice combs.<br><br>

- Hint: You've always had an interest in <jp>きょうと</jp>, so it makes sense that you'd be interested in things from <jp>きょうと</jp> too."
32	祖	Ancestor	Spirit,Top Hat	ネ,且	"You come across a <radical>spirit</radical> wearing a <radical>top hat</radical> and it claims to be your <kanji>ancestor</kanji>. Well of course, if you remember correctly, all of your ancestors wore top hats when they were alive. This spirit must be your long lost, great great... uh... somebody.<br><br>

- Hint: Imagine coming across your long dead top hatted ancestor in spirit form. What would you do? What would you say?"	<reading><jp>そ</jp></reading>	None	None	そ	"You ask your <kanji>ancestor</kanji> what it wants and it points to the <reading>so</reading>ap (<jp>そ</jp>) by the sink. Soap? It nods at you. I guess your ancestor is here to see the wonders of soap.<br><br>

- Hint: Your ancestor didn't come here to see you, it just wanted to learn about soap. Something that they didn't have back when it was alive. That's actually kinda sad... and stinky. Your ancestor needs to use this soap, if anything."
32	液	Fluid,Liquid	Tsunami,Night	氵,夜	"A <radical>tsunami</radical> that hits at <radical>night</radical> leaves even more <kanji>fluid</kanji> than normal. It's dark at night, so the sun isn't there to help evaporate all that tsunami <kanji>liquid</kanji>.<br><br>

- Hint: Picture the dark fluids from the tsunami flowing by your window at night. You look out and the liquid is shining in the moonlight. It looks like an entire sea is out there!"	<reading><jp>えき</jp></reading>	None	None	えき	"This <kanji>fluid</kanji> stays in the <reading><jp>駅</jp></reading> (<jp>えき</jp>) longer than anywhere else. All of those tsunami liquids pour deep inside the <jp>駅</jp> late at night and the sun still can't reach them to help evaporate them during the day. It's a real *night*mare.<br><br>

- Hint: Picture the <jp>駅</jp> filled to the brim with fluids and liquids. Maybe if you swim, you'll be able to catch your train."
32	桜	Sakura,Cherry Tree,Cherry Blossom	Tree,Grass,Woman	"木,<i class=""radical-grass""></i>,女"	"Under a <radical>tree</radical> sitting on the <radical>grass</radical> is a <radical>woman</radical> who loves <kanji>sakura</kanji>, or <kanji>cherry tree</kanji>, if you’re an English speaker. This woman really likes to just chill out in the grass under these cherry trees and watch the sakura blossoms. It’s very pretty.<br><br>

- Hint: Imagine yourself sitting under the tree in the grass with the woman. Smell the cherries and see the sakura blossoms falling down all around you. How whimsical."	<jp>おう, よう</jp>	<reading><jp>さくら</jp></reading>	None	さくら	"How do you say <kanji>cherry tree</kanji> in Japanese? <reading>Sakura</reading> (<jp>さくら</jp>). <kanji>Sakura</kanji> is Japanese for cherry tree. I’m sure you’ve probably heard this before, so it shouldn’t be too hard to remember.<br><br>

- Hint: Sakura means cherry tree and sakura is the way to pronounce this kanji. Easy!"
32	採	Gather	Fingers,Cleat,Tree	"扌,<i class=""radical-cleat""></i>,木"	"Take your <radical>fingers</radical> and dig the <radical>tree</radical> bits out of this <radical>cleat</radical> to <kanji>gather</kanji> it into evidence. Gather it in a pile or a bag, just make sure it's all in one place so you can take a closer look later.<br><br>

- Hint: Picture your fingers really getting in there to gather the tree pieces from out of this cleat. Some of the tree bits are stabbing under your fingernails, but you have to keep gathering them, don't stop now!"	<reading><jp>さい</jp></reading>	<jp>と</jp>	None	さい	"You <kanji>gather</kanji> them all together and realize there are <reading>cy</reading>borg (<jp>さい</jp>) parts mixed in with the tree bits. Uh oh, it's as you feared. Your cyborg definitely got into trouble somewhere around here and you walked all over it with your cleats.<br><br>

- Hint: Gather all of these cyborg bits so you can find it and reattach them later."
31	似	Resemble	Leader,Lion,Drop,Person	ｲ,L,丶,人	"A <radical>leader</radical> of (odd looking) <radical>lion</radical>s puts a <radical>drop</radical> of magic liquid on his face to look like a <radical>person</radical> who might <kanji>resemble</kanji> someone else. The leader of lions is going incognito, so he needs to resemble a person who is not himself. He takes this drop of powerful face paint and transforms.<br><br>

- Hint: Watch this leader as the transformation takes place. Now he doesn’t resemble anything like the leader he used to be. He doesn’t look like the same person. Watch him morph in your head."	<reading><jp>ね, じ</jp></reading>	<jp>に</jp>	None	ね, じ	"The reason he doesn’t <kanji>resemble</kanji> the same person anymore is because he actually resembles a horse now. The leader is now a horse! Listen to him <reading>neigh</reading> (<jp>ね</jp>) and stamp his feet. Woah, easy there boy!<br><br>

- Hint: Listen to this horse who used to be a leader neigh and stomp around. Hear the neigh in your ears as you try and calm the horse down."
31	脈	Vein	Moon,Cliff,Tofu	"月,厂,<i class=""radical-tofu""></i>"	"Under the <radical>moon</radical> while you sit on a <radical>cliff</radical>, you inject a syringe of <radical>tofu</radical> right into your <kanji>vein</kanji>. Ahh, tofu. You’re addicted to it. You sneak out to the cliff at night to get your tofu fix, injecting it straight into your vein.<br><br>

- Hint: Feel the tofu running through your veins. Feel the tofu goodness spreading all over your body. It’s so intense you can even taste a little tofu in your mouth."	<reading><jp>みゃく</jp></reading>	None	None	みゃく	"Eventually, your friends and family find you at the cliff, tripping on tofu. Each and every <kanji>vein</kanji> on your body is engorged, pulsating with the effects of tofu. Your friends try and take you home. “You cyan’t <reading>myake</reading> (<jp>みゃく</jp>) me!” you slur, suffering from the effects of the tofu. “None of you cyan myake me go home! You cyan’t myake me! Nyah!”<br><br>

- Hint: Say this out loud, it’ll help you remember. Really focus on the “myake” be sure to say it like you’re all bugged out from tofu overdose."
31	散	Scatter	Blackjack,Moon,Winter	"<i class=""radical-blackjack""></i>,月,夂"	"If you play <radical>blackjack</radical> on the <radical>moon</radical> in the <radical>winter</radical>, your cards will <kanji>scatter</kanji> everywhere. The cards scatter because the gravity is so weak on the moon, so the blackjack game is prone to disaster.<br><br>

- Hint: Imagine playing blackjack on the moon where even the slightest move causes the cards to scatter about. Watch them float along. It’s very frustrating to play this way."	<reading><jp>さん</jp></reading>	<jp>ち</jp>	None	さん	"You are playing blackjack with <reading>San</reading>ta-san (<jp>さん</jp>). Santa-san is doing his best to use his Christmas magic to prevent the <kanji>scatter</kanji> of cards, but it’s not working out so well. Good effort, Santa-san.<br><br>

- Hint: Imagine yourself next to Santa-san as he tries to prevent the cards from scattering. Look at the expression of concentration on Santa-san’s face as he tries to prevent the scatter."
31	廊	Corridor	Canopy,Guy	广,郎	"The <radical>canopy</radical> <radical>guy</radical> is a guy who stands in the <kanji>corridor</kanji> trying to sell people canopies.<br><br>

- Hint: You walk through this corridor every day, and the canopy guy always accosts you with canopy sales. You wish there was another corridor you could take, but it's the only way to get where you want to go."	<reading><jp>ろう</jp></reading>	None	None	ろう	"You take the <kanji>corridor</kanji>, but this time the canopy guy is gone. In his place is a new salesman. This one is trying to sell you <reading>roe</reading> (<jp>ろう</jp>).<br><br>

- Hint: The roe salesman in the corridor is worse than the canopy salesman. They're both insistent, but the roe salesman smells bad."
31	幾	How Many,How Much	Poop,Drunkard,Person	幺,戈,人	"You <radical>poop</radical> twice on a sleeping <radical>drunkard</radical> <radical>person</radical> and you find yourself wondering <kanji>how many</kanji> more times you can poop on them and wonder <kanji>how much</kanji> they can take before they realize what’s going on.<br><br>

- Hint: You’ve already pooped twice on this drunkard, how many more times can you do it? How much do you think this person can take? Just imagine yourself doing this."	<jp>き</jp>	<reading><jp>いく</jp></reading>	None	いく	"As you continue thinking about <kanji>how much</kanji> poop this drunkard can take and <kanji>how many</kanji> more poops you can drop on him, he begins to wake up. Quickly, you <reading>eke</reading> (<jp>いく</jp>) out one last poop before you scurry away. You eke that poop out just in time to make your escape.<br><br>

- Hint: Imagine yourself as you eke out that last poop. Really concentrate on eking it out so you can get away in time. Flex your butt muscles for added effect."
31	普	Normal	Line Up,Sun	並,日	"You <radical>line up</radical> your body with the <radical>sun</radical> and everything looks <kanji>normal</kanji>.  The sun is lined up behind you, and you’re looking at all the things the sun has lit up. Everything looks normal.<br><br>

- Hint: Gaze out in a line from the sun as you observe the world. Everything is very normal looking and comforting."	<reading><jp>ふ</jp></reading>	None	None	ふ	"Soon you see something that doesn’t look so <kanji>normal</kanji>. It’s a <reading>foo</reading>l (<jp>ふ</jp>), a jester. Dressed all in fool’s garb, this fool is dancing up towards you with a ridiculously unsettling grin on his face.<br><br>

- Hint: Imagine this creepy looking fool as he approaches. He’s kind of freaking you out. Feel very uncomfortable as you continue looking at this fool."
31	融	Dissolve	Bully,Insect	鬲,虫	"You see a <radical>bully</radical> take an <radical>insect</radical> and <kanji>dissolve</kanji> it in some acid. Bullies are messed up, mean people. They do awful things that normal kids and people wouldn't do... like dissolve a living creature.<br><br>

- Hint: Actually... try to forget this one. Don't think about a bully dissolving things in acid. Think happy thoughts. Like... the bully getting dissolved instead and all the little insects coming back to life and being happy."	<reading><jp>ゆう</jp></reading>	None	None	ゆう	"The only bullies heartless enough to <kanji>dissolve</kanji> insects like this are youths (<reading>ゆう</reading>). Do you really think an adult would melt a harmless critter? No. Only inexperienced youths could be so cruel.<br><br>

- Hint: When you first read this and you pictured the bully dissolving the insect, you pictured them as a youth, right? See? It makes complete sense."
30	懐	Nostalgia	Soul,Cross,Net,Clothes	忄,十,罒,衣	"Your <radical>soul</radical> will <radical>cross</radical> through your body and into the <radical>net</radical> of your <radical>clothes</radical> so that you'll be hit with <kanji>nostalgia</kanji> when you wear them again. Nostalgia for all the things that happened every single time you wore those clothes.<br><br>

- Hint: When you put on an old piece of clothing, a shirt maybe, or some pants, feel the nostalgia that was embedded in it and left there by your soul."	<jp>かい</jp>	<reading><jp>なつ</jp></reading>	None	なつ	"This <kanji>nostalgia</kanji> ties <reading>knots</reading> (<jp>なつ</jp>) in your stomach and your chest. Even if the memories and feelings weren't particularly bad, there's something about the wistful feeling of nostalgia that knots up your insides.<br><br>

- Hint: Feel these nostalgic knots inside you. Now tie knots in the clothes that make you feel nostalgic so you don't wear them again."
30	翌	The Following,Following,Next	Feathers,Stand	羽,立	"There are some <radical>feathers</radical> resting on a <radical>stand</radical> and you and <kanji>the following</kanji> of the feathers are <kanji>following</kanji> the feathers. The feathers have a following, and you are one member of the following. You and your fellow followers follow the feathers wherever they may go.<br><br>

- Hint: Imagine you and the following following the feathers all around. Following the feathers isn’t always easy, but you do it anyway. Imagine touching one of the feathers and feeling the smooth texture on your skin."	<reading><jp>よく</jp></reading>	None	None	よく	"While you and <kanji>the following</kanji> are <kanji>following</kanji> the feathers from their departure from the stand, one of the members of the following drops an egg and <reading>yolk</reading> (<jp>よく</jp>) spills everywhere. What a mess! Being a quick thinker, you use one of the feathers to soak up the yolk and clean up the mess.<br><br>

- Hint: Imagine cleaning up egg yolk with a feather. The rest of the following follows your example and takes the other feathers, helping you clean up the yolk."
30	乏	Scarce	Leaf,Hills	"<i class=""radical-leaf""></i>,<i class=""radical-hills""></i>"	"If you look for a <radical>leaf</radical> among the <radical>hills</radical> you will notice they are <kanji>scarce</kanji>. The hills have no trees around them, so there are no leaves. The leaves are scarce here on the hills.<br><br>

- Hint: Imagine being on the hills. You want a leaf to find and take back as a souvenir but there are none. Imagine looking feverishly for a leaf even though you don’t really expect to find one."	<reading><jp>ぼう</jp></reading>	<jp>とぼ</jp>	None	ぼう	"Still looking for a leaf, you determine that they are far too <kanji>scarce</kanji> to find here. Just before you give up, you discover a giant <reading>bow</reading>ling (<jp>ぼう</jp>) ball. As you pick it up, another one comes thundering down the hill knocking over a tiny tree.<br><br>

- Hint: Leaves are scarce here because someone is using these hills for their bowling. The bowling balls knock over everything, and leaves can't grow."
30	貧	Poor	Part,Shellfish	分,貝	"Those that can only eat a <radical>part</radical> of a <radical>shellfish</radical> are probably a bit <kanji>poor</kanji>.<br><br>

- Hint: Poor people can't even afford a whole shellfish. They have to settle with just a part."	<reading><jp>びん, ひん</jp></reading>	<jp>まず</jp>	None	びん, ひん	"And since they are <kanji>poor</kanji>, they are getting these shellfish parts from the trash <reading>bin</reading> (<jp>びん</jp>). It's quite unfortunate.<br><br>

- Hint: Imagine a poor person going through a garbage bin to find only a part of of a shellfish. What a sad sight. "
30	快	Pleasant	Soul,Person,Hook	忄,人,ユ	"The <radical>soul</radical> of a <radical>person</radical> has a <radical>hook</radical> that can make them <kanji>pleasant</kanji>. When you see, hear, or feel something pleasant, can't you feel that hook pressing into the middle of your body?<br><br>

- Hint: Imagine that feeling you get when everything is just SO pleasant. There is a pressure from your soul's hook digging in. It's a good feeling though, a pleasant one! It isn't too hard or too soft."	<reading><jp>かい</jp></reading>	<jp>こころよ</jp>	None	かい	"If you want to feel this <kanji>pleasant</kanji> feeling just look at a <reading>kay</reading>ak (<jp>かい</jp>). Kayaks are the most pleasant boats in the world. Feel that pleasant feeling in your chest just from reading about kayaks in this mnemonic right now.<br><br>

- Hint: Go look up pictures of kayaks to get some of that pleasant high. Mm, your soul is hooking you real good."
29	詰	Stuffed	Say,Good Luck	言,吉	"<radical>Say</radical> <radical>good luck</radical> to one person enough and they'll be <kanji>stuffed</kanji> full of that luck.<br><br>

- Hint: Better safe than sorry. Don't just say good luck once, make sure they're stuffed!"	<jp>きつ, きち</jp>	<reading><jp>つ, づ</jp></reading>	None	つ, づ	"You <kanji>stuffed</kanji> them by saying good luck <reading>two</reading> (<jp>つ</jp>) whole times!<br><br>

- Hint: Picture a person with the actual words ""good luck"" stuffed into their body."
29	烈	Violent,Intense	Yakuza,Knife,Boil	歹,刂,灬	"When a <radical>yakuza</radical>'s <radical>knife</radical> <radical>boil</radical>s, you know something very <kanji>violent</kanji> and <kanji>intense</kanji> is about to happen.<br><br>

- Hint: The yakuza member is so upset his knife boils. Right after, they will definitely get violent and intense."	<reading><jp>れつ</jp></reading>	<jp>はげ</jp>	None	れつ	"When someone gets <kanji>violent</kanji> or <kanji>intense</kanji>, they always yell ""<reading>Let's</reading> (<jp>れつ</jp>) get violent and intense!""<br><br>

- Hint: In the case of our mnemonic, it's a yakuza member getting violent. So, imagine a yakuza member saying ""Ret's get violent!"" before doing just that."
29	緊	Tense	Servant,Stool,Thread	臣,又,糸	"The <radical>servant</radical> sits on a <radical>stool</radical>, holding a piece of <radical>thread</radical>, looking very <kanji>tense</kanji>. <br><br>

- Hint: You walk by this tense servant and pause for a moment. They raise their tense eyes up at you and you can see they're shaking."	<reading><jp>きん</jp></reading>	None	None	きん	"You ask the servant why they're so <kanji>tense</kanji>, and they say they've been assigned to assassinate the <reading>Kin</reading>g (<jp>きん</jp>) of England with this piece of thread.<br><br>

- Hint: Imagine how tense you would be if you were about to try to murder the King! Your entire body would tense up, maybe to the point that you wouldn't be able to actually go through with it."
29	板	Board	Tree,Anti	木,反	"If you're <radical>anti</radical>-<radical>tree</radical>, you won't mind if I turn all of them into <kanji>board</kanji>s! Hahaha!<br><br>

- Hint: ""Boards are much more useful than trees."" - The Anti-Tree Association. Now picture this sign on a big machine that's cutting up all the trees into big boards."	<reading><jp>はん, ばん</jp></reading>	<jp>いた</jp>	None	はん, ばん	"These <kanji>board</kanji>s are now being sold to <reading>Han</reading> (<jp>はん</jp>) Solo, who's wearing Ray-<reading>Ban</reading> (<jp>ばん</jp>) sunglasses, and who's going to smuggle them all over the universe.<br><br>

- Hint: ""Hey kid, I got nothin' against the trees. Business is business, and these trees are gonna get me out of debt,"" Han says, mussing up your hair. You don't know if you like him anymore."
29	航	Navigation	Boat,Lid,Table	舟,亠,几	"On every <radical>boat</radical> there is a <radical>table</radical> with a <radical>lid</radical> on it that's used for <kanji>navigation</kanji>. When you take the lid off, there is a big map, a sextant, and some little boat miniatures. All the navigation tools.<br><br>

- Hint: You forget to put the lid back on the navigation station and all those tools and boat pieces go flying around the boat and into the water. Oops."	<reading><jp>こう</jp></reading>	None	<jp>わたる</jp>	こう	"You watch the <kanji>navigation</kanji> equipment roll away and then you feel a slap on the back of your head. Ouch! You turn around and there stands <reading><jp>こう</jp></reading>, who you took with you as the navigator of this expedition. And, you just lost all his stuff!<br><br>

- Hint: Picture this seafaring <jp>こういち</jp> angrily chasing you around the ruined navigation station, trying to hit you with a telescope."
29	略	Abbreviation,Abbreviate	Rice Paddy,Kiss	田,各	"You see a <radical>rice paddy</radical> and you give it a <radical>kiss</radical> before granting it the <kanji>abbreviation</kanji>, RP. The rice paddy isn’t too fond of this abbreviation, so you kiss it again to soothe it.<br><br>

- Hint: As you imagine yourself giving a kiss to a rice paddy, think about whether or not the abbreviation RP would ever catch on. Do you think it would?"	<reading><jp>りゃく</jp></reading>	None	None	りゃく	"The rice paddy still refuses to accept this <kanji>abbreviation</kanji> despite your kisses. Therefore, you are forced to take the rice paddy and hang it from a torture <reading>rack</reading> (<jp>りゃく</jp>) until it agrees to accept the abbreviation.<br><br>

- Hint: Imagine the rice paddy on the rack, squealing for mercy. Turn the handle to turn the rack, causing the rice paddy even more discomfort."
29	臣	Servant,Retainer	Servant	臣	"The <radical>servant</radical> radical and the <kanji>servant</kanji> kanji are exactly the same! Just remember that the kanji also means <kanji>retainer</kanji> and you’ll be fine.<br><br>

- Hint: Retainer and servant are basically the same thing, so remembering this one shouldn’t be too hard for you."	<reading><jp>しん, じん</jp></reading>	None	None	しん, じん	"Your <kanji>servant</kanji>, also known as your <kanji>retainer</kanji>, bangs his <reading>shins</reading> (<jp>しん</jp>) all the time so you make him wear <reading>jean</reading>s (<jp>じん</jp>) to work now. He bangs his shins on all the furniture in the house, knocking over all your valuables. But at least when he’s wearing jeans it doesn’t leave bruises like it did when he wasn’t wearing pants.<br><br>

- Hint: Imagine your servant banging his shins on everything in your house. Hand him a pair of jeans and tell him to put them on to soften the blows."
29	請	Request	Say,Blue	言,青	"If what you <radical>say</radical> comes out <radical>blue</radical>, everyone knows that means you made a <kanji>request</kanji>. You request a favor and the words slide out of your mouth in a bright, blue blob. They hover in front of you for a few seconds, before splashing onto the person you made the request to.<br><br>

- Hint: Picture this blue, slimy request. You could have done that thing by yourself, but you requested it of someone else, and now it's all over and everyone can see it."	<reading><jp>せい, しん, しょう</jp></reading>	<jp>う, こ</jp>	None	せい, しん, しょう	"The next time someone <kanji>request</kanji>s something from you, take out your <reading>sa</reading>ber (<jp>せい</jp>) and slice it in half!<br><br>

- Hint: Now they have the blue request gunk on them, and you can walk away as your already-blue sword absorbs the rest. Oh, and you don't have to fulfill the request (bonus!)."
29	促	Urge	Leader,Foot	ｲ,足	"Your <radical>leader</radical> sees your bare <radical>foot</radical> and <kanji>urge</kanji>s you to put a sock on it.<br><br>

- Hint: Imagine your leader's face when he sees your bare foot, and just how emphatic he is as he urges you to put a sock on it. He's really worried your foot's going to get cold!"	<reading><jp>そく</jp></reading>	<jp>うなが</jp>	None	そく	"As <kanji>urge</kanji>d, you put a <reading>sock</reading> (<jp>そく</jp>) on your foot. Ahh, that feels so much better. What a great thing, this sock.<br><br>

- Hint: Feel this sock on your foot. It feels great. Wiggle your toes around inside the sock as you think about how glad you are that you did as your leader urged. Note that this kanji also has the same reading as <jp>足</jp>, so keep that in mind too!"
