Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
42	泊	Overnight	Tsunami,White	氵,白	"The <radical>tsunami</radical> that is <radical>white</radical> is the most scary tsunami of all. It doesn't come in and destroy everything. No, it comes in, goes inside your door, then stays at your place <kanji>overnight</kanji>, without even asking!<br><br>

- Hint: Imagine the white tsunami knocking on your door, walking into your house, and then just laying down on your bed. You try to tell it to leave, but it's a tsunami, and it says it will be staying overnight thank you very much."	<reading><jp>はく</jp></reading>	<jp>と</jp>	None	はく	"Your cat walks up to the white tsunami that's staying <kanji>overnight</kanji> and decides it doesn't like it, so it <reading>hack</reading>s (<jp>はく</jp>) up a hairball on it. Even that doesn't get the tsunami to leave.<br><br>

- Hint: See the hairball slowly sinking into the tsunami. The cat hacks up another one."
42	柄	Pattern	Tree,Dynamite	木,丙	"You walk up to a <radical>tree</radical> and put <radical>dynamite</radical> on it. Then you set it off. BOOM. It explodes, but doesn't do what you'd expect. Instead of blowing the tree up, it blasts a very beautiful <kanji>pattern</kanji> into the side of it as well as the ground around it.<br><br>

- Hint: Think about what pattern it might be. Is it a checkered pattern? Something more complicated and beautiful? Whatever it is, think of something that really impresses you."	<jp>へい</jp>	<reading><jp>がら</jp></reading>	None	がら	"The <kanji>pattern</kanji> is so beautiful that you want to put it on your <reading>gara</reading>ge (<jp>がら</jp>). So, you do.<br><br>

- Hint: Imagine painting your garage with the pattern you imagined earlier."
42	暫	Temporarily	Car,Axe,Sun	車,斤,日	"To your <radical>car</radical> you take an <radical>axe</radical>. The <radical>sun</radical> has broken your car for good this time (you think). You're so angry at your car. You think this is permanent. Turns out, though, that it's not permanent. It's just like that <kanji>temporarily</kanji>. You did make it permanent by taking an axe to your car, though.<br><br>

- Hint: Feel sad that you were the one to destroy your car for good, even though the sun messed it up temporarily. "	<reading><jp>ざん</jp></reading>	<jp>しばら</jp>	None	ざん	"You were driving around in <reading>Zan</reading>zibar (<jp>ざん</jp>) when this happened, too, so now you're stuck in Zanzibar, a foreign place, and you have no idea what to do next.<br><br>

- Hint: You should probably be worried about this situation."
42	斎	Purification	Simultaneous,Jackhammer	斉,示	"Use <radical>simultaneous</radical> <radical>jackhammer</radical>s to perform the <kanji>purification</kanji> ritual. Two jackhammers running perfectly in sync will purify your body, mind, and soul! (And the ground around you that's being jackhammered.)<br><br>

- Hint: Close your eyes and feel the purification begin. Try not to let the loud jackhammering sound bother you, just focus on the simultaneous vibrations cleansing you inside and out."	<reading><jp>さい</jp></reading>	<jp>いつ</jp>	None	さい	"This <kanji>purification</kanji> ritual is supposed to help you forget your <reading>cy</reading>borg (<jp>さい</jp>). It's been a while, but you can't seem to get it out of your head. <br><br>

- Hint: Hopefully this purification (or just the two jackhammers shaking your brain up like pudding) will get the memories of your cyborg to go away. You can't keep picturing it all the time like this."
42	揺	Shake	Fingers,Satellite	"扌,<i class=""radical-satellite""></i>"	"You grab a <radical>satellite</radical> with your <radical>fingers</radical> and <kanji>shake</kanji> it! You're an astronaut and it's your job. Don't worry, the satellite won't break or anything, it's strong for space travel. Just do as you're told and shake the sucker.<br><br>

- Hint: Imagine being in space and shaking a satellite with your fingers."	<reading><jp>よう</jp></reading>	<jp>ゆ</jp>	None	よう	"You need to <kanji>shake</kanji> it because this satellite is full of <reading>yo</reading>gurt (<jp>よう</jp>). And you only like yogurt that's been well shook. And who can resist space yogurt? Huh? Anyone?<br><br>

- Hint: Imagine shaking yogurt in space. Now imagine eating yogurt as it continues to shake (in space still)!"
42	握	Grip	Fingers,Shop	扌,屋	"You use your <radical>fingers</radical> in a <radical>shop</radical> to <kanji>grip</kanji> what you want to buy.<br><br>

- Hint: Imagine picking up a few different things in a shop. If something fits nicely in your grip: buy it. If it's too small or too big, put it back."	<reading><jp>あく</jp></reading>	<jp>にぎ</jp>	None	あく	"You have a really strong <kanji>grip</kanji> thanks to <reading>acu</reading>puncture (<jp>あく</jp>)! All your fingers are primed for buying things. You can grip anything at a shop—pineapples, tires, even live turtles. All thanks to some well-placed needles.<br><br>

- Hint: Acupuncture is great for strengthening your grip strength. If you do intense shopping (like I do) you should definitely consider it!"
42	掘	Dig	Fingers,Flag,Exit	扌,尸,出	"You see a <radical>flag</radical> near the <radical>exit</radical>, so you use your <radical>fingers</radical> to <kanji>dig</kanji> there. Most flags mark something, and this exit is pretty obvious, so there must be something under here. At least that's what you think to yourself as you dig.<br><br>

- Hint: Imagine digging under the flag by the exit of your building with your bare fingers. The dirt is getting under your fingernails as you dig. It's getting on your knees. It's everywhere."	<reading><jp>くつ</jp></reading>	<jp>ほ</jp>	None	くつ	"You <kanji>dig</kanji> until you finally hit something. It's a bunch of buried old <reading>coots</reading> (<jp>くつ</jp>). They're in an underground room for old coots. One yells up at you, ""Whatcha doing to our roof, ya whipper snapper?! Stop digging in our lawn!""<br><br>

- Hint: You carefully un-dig the old coots and leave them to their old grumpy coot hole... basement... secret clubhouse? Whatever."
42	挑	Challenge	Fingers,Omen	扌,兆	"When your <radical>finger</radical>s move like that, you know it's an <radical>omen</radical> of a <kanji>challenge</kanji> that will face you soon in the future.<br><br>

- Hint: What kind of challenge is it? If you look closely at your fingers sometimes you can figure out the challenge that is to come based on their movements."	<reading><jp>ちょう</jp></reading>	<jp>いど</jp>	None	ちょう	"In your finger, you see a <kanji>challenge</kanji>. And... if you look closely, you can see the fast movements of your fingers forming the outline of Mrs. <reading>Chou</reading>'s (<jp>ちょう</jp>) face. Oh no, the challenge is going to be Mrs. Chou!<br><br>

- Hint: Whenever you see an omen (radical), there's a good chance that Mrs. Chou will be a part of it. This is not a good sign."
42	弧	Arc	Bow,Melon	弓,瓜	"Shoot a <radical>melon</radical> out of a <radical>bow</radical> and it will fly in a steep <kanji>arc</kanji>. Melons are too heavy to fly straight, after all.<br><br>

- Hint: Imagine shooting a really heavy melon out of a bow. Watch it make an arc through the air. Trace the arc with your finger."	<reading><jp>こ</jp></reading>	None	None	こ	"Shooting melons in an <kanji>arc</kanji> is something little <reading><jp>子</jp></reading>'s (<jp>こ</jp>) love to do. It also helps that when they come down from the arc they smash all over the place.<br><br>

- Hint: Imagine being a <jp>子</jp> and watching melons fly in arcs all over. Imagine a little <jp>子</jp> version of yourself giggling and clapping your hands with absolute glee."
42	括	Fasten	Fingers,Tongue	扌,舌	"Someone's <radical>fingers</radical> touch your <radical>tongue</radical> and <kanji>fasten</kanji> it together. You can't talk. All you can do is make sad tongue-less sounds as you try to figure out who would fasten your tongue like this.<br><br>

- Hint: Try to fasten your own tongue with your fingers right now. You probably can't do it, right? That's because your fingers are too big and your tongue is too slippery."	<reading><jp>かつ</jp></reading>	<jp>くく</jp>	None	かつ	"Only one creature could use its fingers to <kanji>fasten</kanji> your tongue like this: <reading>cats</reading> (<jp>かつ</jp>). Cats are notorious for fastening tongues so that people can't speak. Haven't you ever heard the phrase, ""Cat got your tongue?""<br><br>

- Hint: In this case, many cats fastened your tongue. You should probably be nicer to cats from now on so this doesn't happen again."
42	喪	Mourning	Cross,Mouth,Clothes	十,口,衣	"Under the <radical>cross</radical> is a <radical>mouth</radical> and another <radical>mouth</radical> wearing special <radical>clothes</radical> because they're in <kanji>mourning</kanji>.<br><br>

- Hint: Picture the cross looming overhead, people's mouths open so they can sob loudly, and everyone wearing the same color clothes (just picture whatever color works for your particular culture/religion combo)."	<reading><jp>そう</jp></reading>	<jp>も</jp>	None	そう	"As the <kanji>mourning</kanji> continues, the <reading>sou</reading>l (<jp>そう</jp>) of the dead person rises out of the cross. The soul looks around at all of the mourners and nods. Yes, your mourning has pleased it.<br><br>

- Hint: If you aren't mourning enough, when the soul comes out of the person's body, it will get really mad. ""What, I'm not worth a few tears? Really?"" And then the soul will haunt you. So you better mourn like you mean it."
42	哲	Philosophy	Fingers,Axe,Mouth	扌,斤,口	"Put an <radical>axe</radical> in your <radical>mouth</radical> with your <radical>fingers</radical> to express your <kanji>philosophy</kanji>. Your philosophy of putting weapons in your mouth. Everyone else seems to think it's a stupid philosophy, so you're showing them that it's not with actions!<br><br>

- Hint: Imagine expressing your philosophy, your deepest thoughts and beliefs, by putting it in your mouth."	<reading><jp>てつ</jp></reading>	None	None	てつ	"Your <kanji>philosophy</kanji> on weapons in mouths means you're always tasting <reading><jp>鉄</jp></reading> (<jp>てつ</jp>). They say blood tastes like copper, well weapons taste like iron.<br><br>

- Hint: Your philosophy and your way of life means everything tastes like <jp>鉄</jp> now, and you think everyone should be that way."
42	到	Arrival	Mole,Knife	至,刂	"The <radical>mole</radical> has a <radical>knife</radical> ready for your <kanji>arrival</kanji>. You get out of your airplane, you step on the ground and... ouch! You stepped right on the knife, and there's the mole, sticking it out of the ground. ""I checked the schedule for your arrival!"" it squeaks happily, and disappears.<br><br>

- Hint: Welp, your arrival didn't go smoothly. You have a knife in your foot. I'm not sure what you did to make that mole hate you, but you'll have to be more careful next time."	<reading><jp>とう</jp></reading>	None	None	とう	"Your <kanji>arrival</kanji> to <reading><jp>とう</jp></reading> is now ruined. And your next stop is now going to be an arrival at a <jp>とうきょう</jp> hospital to get this mole knife out.<br><br>

- Hint: This certainly wasn't the type of arrival you were expecting when you bought your tickets to <jp>とうきょう</jp>."
42	克	Overcome	Old,Legs	古,儿	"Even though you’ve <radical>old</radical> <radical>legs</radical>, you <kanji>overcome</kanji> your disability. These old legs of yours don’t work very well, but you overcome the odds and you run a marathon!<br><br>

- Hint: Imagine running a marathon with your old legs to prove you can overcome anything. Feel your old legs cramping up as you try to overcome the marathon and finish the race."	<reading><jp>こく</jp></reading>	None	None	こく	"When you pass the finish line and finally <kanji>overcome</kanji> the limits of your old legs, someone hands you an ice cold <reading>Coke</reading> (<jp>こく</jp>) as a reward. Mmm, such a refreshing Coke.<br><br>

- Hint: Filled with the jubilation of achievement from overcoming all odds, imagine the flavor of this cold Coke in your mouth. Fizzy and Coke flavored, it runs down your throat and into your tummy. Yum."
41	誠	Sincerity	Say,Become	言,成	"Something you <radical>say</radical> to someone you <radical>become</radical> attached to should be said with <kanji>sincerity</kanji>. You need to speak with sincerity when you say things to someone who will eventually become your significant other, for example.<br><br>

- Hint: Imagine saying something with sincerity to someone you want to become important to you. Say something like, “I love you” out loud. Say it with the utmost sincerity."	<reading><jp>せい</jp></reading>	<jp>まこと</jp>	None	せい	"When you say something with complete, unabashed <kanji>sincerity</kanji> your special <reading>sa</reading>ber (<jp>せい</jp>) starts to pulse with the beating of your heart. It shows the person you want to become close to that you truly are sincere!<br><br>

- Hint: Say, ""I love you,"" again and watch your saber beating in time with your heart. If you weren't sincere it would fade and grow dull."
41	至	Attain	Mole	至	"Dig up a <radical>mole</radical> and you <kanji>attain</kanji> a mole status. You're always trying to attain a new level for yourself and now you get to be on the mole level!<br><br>

- Hint: It's actually pretty easy to attain mole status. Just stand in a field. Wait for the ground to move under you and shove your hand in the earth. Blam! An achievement pops up above your head and you're there."	<reading><jp>し</jp></reading>	<jp>いた</jp>	None	し	"Mole isn't enough, you want to <kanji>attain</kanji> <reading>shee</reading>p (<jp>し</jp>) status next. Everyone knows it goes human > mole> sheep. Now you need to stand in the field with the mole and get a sheep to come over.<br><br>

- Hint: If you can attain two animal levels in one day you'll be a legend on the leaderboards."
41	衣	Clothes	Clothes	衣	The <radical>clothes</radical> radical and the <kanji>clothes</kanji> kanji are exactly the same! Surprising!	<reading><jp>い, え</jp></reading>	<jp>ころも, きぬ</jp>	None	い, え	"An <reading>ea</reading>gle (<jp>い</jp>) sees a pile of your <kanji>clothes</kanji> and lays an <reading>e</reading>gg (<jp>え</jp>) in them. The eagle’s egg needs a soft warm place to incubate, and your pile of clothes is the perfect place.<br><br>

- Hint: Look at the eagle and her egg sitting atop your clothes. Every time you get close the eagle starts to screech at you fiercely. Screee! Screee!"
41	包	Wrap	Wrap	包	"The <radical>wrap</radical> radical and the <kanji>wrap</kanji> kanji are the same!<br><br>

- Hint: Know your radicals, yo!"	<reading><jp>ほう</jp></reading>	<jp>つつ, くる</jp>	None	ほう	"Think about being <kanji>wrap</kanji>ped up, nice and warm and safe in your home (<jp>ほう</jp>). Home is where you wrap yourself in a blanket, in the warmth of the fireplace, in the arms of those you love. <br><br>

- Hint: Home is where the wrapped heart is."
41	畑	Field	Fire,Rice Paddy	火,田	"A <radical>fire</radical> in the <radical>rice paddy</radical> burns down the <kanji>field</kanji>. The rice paddy fire spreads out from the paddy and consumes the field next to it. This rice paddy fire has ravaged your entire farm!<br><br>

- Hint: Look at this fire burning the rice paddy and the surrounding field. Smell burnt rice in the air as you see the flames dance before your eyes."	None	<reading><jp>はたけ, はた</jp></reading>	None	はたけ, はた	"Your rice paddy farm and <kanji>field</kanji> are on a cay. A cay is a small, sandy island, and since your farm is on fire, this cay has turned into a hot cay. Or as Mario would say, that’s one-a <reading>hot-a cay</reading>! (<jp>はたけ</jp>) Mama mia!<br><br>

- Hint: Imagine running around this hot cay as you try to put out the fire in your field. The fire is ravaging the entire hot cay, so it takes you a while to put it out. Man those flames are hot.<br><br>

- Hint: Also, this kanji can have the reading <jp>はた</jp> for the kun'yomi as well. If you learn the longer version (<jp>はたけ</jp>) it will be easier to just shave off a kana to remember the shorter version."
41	炭	Charcoal	Mountain,Cliff,Fire	山,厂,火	"You climb up a <radical>mountain</radical> and a <radical>cliff</radical> in search of <radical>fire</radical>, but all you find is <kanji>charcoal</kanji>. You can make fire with the charcoal, but you were hoping to find fire itself. All that climbing for nothing.<br><br>

- Hint: You’re angry that you could only find charcoal so you take the charcoal in your hands and you crush it atop the cliff on the mountain. Feel the charcoal breaking in your hands as the wind carries the charcoal dust off from the top of the cliff on the mountain."	<reading><jp>たん</jp></reading>	<jp>すみ</jp>	None	たん	"After crushing the <kanji>charcoal</kanji>, you decide to take advantage of your current location and lay out in the sun for a while to get a <reading>tan</reading> (<jp>たん</jp>). Instead of getting a tan though, you catch on fire. Oops.<br><br>

- Hint: Imagine lying out in the sun next to the crushed charcoal, thinking you’re going to get tan. You’re very surprised when you actually catch on fire. Hot hot hot!"
41	潜	Conceal	Tsunami,Husband,Sun	氵,夫,日	"A <radical>tsunami</radical> carries a <radical>husband</radical> and his <radical>husband</radical> up into the <radical>sun</radical> where they <kanji>conceal</kanji> their centaur. The two husbands run a centaur farm, but the local government isn’t too pleased by this so they have to conceal their centaurs in the sun unless they want them to be confiscated by the government.<br><br>

- Hint: Imagine the tsunami carrying the husbands and the centaur up into the sun. Hear the water gushing as they conceal the centaur up there. That tsunami is gigantic."	<reading><jp>せん</jp></reading>	<jp>くぐ, ひそ, もぐ</jp>	None	せん	"What is it the husbands are going to <kanji>conceal</kanji>? Oh that’s right, a <reading>cen</reading>taur (<jp>せん</jp>). They are concealing a centaur in the sun. How forgetful of you.<br><br>

- Hint: Just make sure to remember there is a centaur up on that tsunami with the husbands. They need to conceal the centaur to keep it safe."
41	蜜	Honey	Roof,Certain,Insect	宀,必,虫	"The <radical>roof</radical> (hive) on a <radical>certain</radical> <radical>insect</radical> (a bee) is what protects all of the <kanji>honey</kanji>.<br><br>

- Hint: Bees are a certain insect that build a roof around their honey."	<reading><jp>みつ</jp></reading>	None	None	みつ	"To get the <kanji>honey</kanji> out, you need to put on special <reading>mitts</reading> (<jp>みつ</jp>) so your hands don't get stung.<br><br>

- Hint: Your thick mitts make it so the bees can't even sting your hands. Unfortunately, you are naked and only wearing mitts, what were you thinking?"
41	蜂	Bee	Insect,Signpost	虫,夆	"On the <radical>insect</radical> <radical>signpost</radical> there is a single sign that says <kanji>bee</kanji>.<br><br>

- Hint: This particular insect signpost points you to where the bee is."	<jp>ほう</jp>	<reading><jp>はち</jp></reading>	None	はち	"Thanks to the insect signpost you find the <kanji>bee</kanji>. You make it just in time to see the bee <reading>hatch</reading> (<jp>はち</jp>) from its egg.<br><br>

- Hint: You got to see a single bee hatch! What a beautiful sight. Weird that a signpost points to it."
41	蛍	Firefly	Viking,Insect	"<i class=""radical-viking""></i>,虫"	"A <radical>Viking</radical> <radical>insect</radical> is a <kanji>firefly</kanji>. In the insect kingdom, the insect most resembling a Viking is undoubtedly the firefly.<br><br>

- Hint: Imagine this little firefly blinking his firefly light as he flies around shouting a Viking warcry and brandishing an axe. Yaaaargh!"	<jp>けい</jp>	<reading><jp>ほたる</jp></reading>	None	ほたる	"The Viking <kanji>firefly</kanji> is attacking <reading>Hotaru</reading> (<jp>ほたる</jp>) Tomoe (alter ego of Sailor Saturn) because the Viking firefly hates the show Sailor Moon and everyone on it. Hotaru screams in terror as she is deathly afraid of fireflies, especially Viking ones.<br><br>

- Hint: Hear Hotaru’s shrill scream as she runs away from the Viking firefly. If you don’t know what Hotaru Tomoe looks like, Google a picture of her to get a better visualization."
41	樹	Wood	Tree,Drum,Measurement	木,壴,寸	"Each <radical>tree</radical> needs its <radical>drum</radical> <radical>measurement</radical> done before you can say it's really made of <kanji>wood</kanji>.<br><br>

- Hint: There are a lot of hoodlums out there that try to dress as trees and confuse people. So make sure you measure their drum before you cut one down or tell someone your secrets under it."	<reading><jp>じゅ</jp></reading>	<jp>き</jp>	<jp>いつき</jp>	じゅ	"If you're still not sure if the tree is really made of <kanji>wood</kanji>, just take out a small <reading>ju</reading>ice (<jp>じゅ</jp>) box and start drinking it. A wooden tree will show no interest in the juice box at all.<br><br>

- Hint: However! A non-wood tree will be really thirsty from pretending to be a wood tree. It will start making sounds and moving and probably say, ""Can I have a juice box, please?"""
41	拠	Based On	Fingers,Winter,Table	扌,夂,几	"Wipe your <radical>fingers</radical> on this <radical>table</radical> in <radical>winter</radical> to see what it was <kanji>based on</kanji>. The cold winter weathers cover the table in frost, and when you wipe it away, you can see traces of what the table was originally based on. All tables have to be based on something, even if it's just other tables that came before them.<br><br>

- Hint: Imagine tracing your fingers over the table, the cold winter frost stinging them, as you reveal the secrets of this table and what it was based on."	<reading><jp>きょ, こ</jp></reading>	<jp>よ</jp>	None	きょ, こ	"This particular table was <kanji>based on</kanji> Little <reading>Kyo</reading>to (<jp>きょ</jp>). Little buildings and temples, that sort of look like Little Kyoto. Problem is, it was made by a <reading><span lang=""ja"">子</span></reading> (<jp>こ</jp>), so it's not very good.<br><br>

- Hint: The buildings and temples are all very childlike. Like crayon drawn on a table."
41	措	Set Aside	Fingers,Long Ago	扌,昔	"You find some <radical>fingers</radical> from <radical>long ago</radical>. They must have been <kanji>set aside</kanji> by their previous owners. They definitely weren't cut off or anything, someone just decided they didn't want them anymore and set them aside.<br><br>

- Hint: What would have to happen for you to set aside your own fingers? Try to imagine it right now."	<reading><jp>そ</jp></reading>	None	None	そ	"I know why they <kanji>set aside</kanji> their fingers long ago, it's because there was no <reading>so</reading>ap (<jp>そ</jp>). If you didn't have soap to clean your fingers you wouldn't want to keep them for very long...<br><br>

- Hint: Think of all the things you do with your fingers. Now picture how they would look if you had never ever cleaned them with soap. Uhg, disgusting. You should just set them aside here, and find some new ones."
41	瀬	Rapids,Shallows	Tsunami,Bundle,Geoduck	氵,束,頁	"A <radical>tsunami</radical> hits a <radical>bundle</radical> of <radical>geoduck</radical>s, swirling around their weird shapes, and creating <kanji>rapids</kanji>! The rapids are so violent, some of the geoducks break out of the bundle and get washed into the <kanji>shallows</kanji>.<br><br>

- Hint: Picture the bundle of geoducks getting smashed by the tsunami, breaking apart, and getting tossed around in the rapids."	<jp>らい</jp>	<reading><jp>せ</jp></reading>	None	せ	"After being washed through the <kanji>rapids</kanji> and into the <kanji>shallows</kanji>, the living geoducks are screaming “<reading>Save</reading> (<jp>せ</jp>) me! Save me!” They need to be saved from the water, and you are the only one who can save them. You gotta run over and help them out.<br><br>

- Hint: Imagine reaching into the shallows and saving the geoducks as they scream, “Save me! Save me!” into your ear."
41	徹	Penetrate,Clear	Loiter,Trash,Moon,Winter	"彳,<i class=""radical-trash""></i>,月,夂"	"You decide to <radical>loiter</radical> next to the <radical>trash</radical> under the <radical>moon</radical> in <radical>winter</radical> so the moon's light will <kanji>penetrate</kanji> you. The sky is <kanji>clear</kanji>est in winter, and this spot next to the trash happens to get the most of it.<br><br>

- Hint: Picture a single beam of moonlight penetrating through the winter sky, right onto the trash."	<reading><jp>てつ</jp></reading>	None	None	てつ	"You want the light to <kanji>penetrate</kanji> you, so you put your face in the way of the beam and it shoots <kanji>clear</kanji> through you. Your mouth fills with the taste of <reading><jp>鉄</jp></reading> (<jp>てつ</jp>).<br><br>

- Hint: The clear, penetrating beam tastes exactly like iron, which is something you really weren't expecting. But now it's filling your entire mouth and you don't want it to stop."
41	遜	Humble	Scooter,Child,Lineage	"<i class=""radical-scooter""></i>,子,系"	"On this <radical>scooter</radical> is a <radical>child</radical> who's trying to show that his <radical>lineage</radical> is <kanji>humble</kanji>. All of the other children are going around in fancy cars or helicopters, but this one child wants to be a humble child of the people, so he scoots on a plebeian scooter.<br><br>

- Hint: Picture this child scooting to his fancy, expensive university in a little suit. Compared to the other kids, his wheels are quite humble!"	<reading><jp>そん</jp></reading>	<jp>したが</jp>	None	そん	"This <kanji>humble</kanji> child is your <reading>son</reading> (<jp>そん</jp>). You don't want any child of yours flaunting his wealth and good standing in the faces of other people. You've taught them to be humble.<br><br>

- Hint: You even bought your son this humble scooter and you really hope they don't grow up to be a selfish, spoiled kid this way."
39	鋼	Steel	Gold,Hill	金,岡	"You come across a <radical>gold</radical> <radical>hill</radical>. You think you hit it big! You start digging, only to find out that it is merely a paper-thin layer of gold covering a hill of <kanji>steel</kanji>.<br><br>

- Hint: Dig out many other spots. Every time, it's just steel under there."	<reading><jp>こう</jp></reading>	<jp>はがね</jp>	None	こう	"You report your findings about the <kanji>steel</kanji> you found to Emperor <reading><jp>こう</jp></reading>. He is displeased that it is a hill of steel.<br><br>

- Hint: ""I suppose I can use this steel, even if it is not a hill of gold,"" he says. ""We will make steel weapons, which we will use to subjugate other nations. The whole world will learn kanji using the WaniKani system!"""
39	項	Paragraph	Construction,Geoduck	工,頁	"<radical>Construction</radical> for <radical>geoduck</radical>s doesn't require as much paperwork as construction for humans, but you still need to write at least a <kanji>paragraph</kanji> to explain what you're doing.<br><br>

- Hint: Actually imagine yourself writing one paragraph of explanation to the city so you can get the permits to construct housing for your geoducks. On the form, it specifies you should only write a paragraph."	<reading><jp>こう</jp></reading>	None	None	こう	"You turn in your <kanji>paragraph</kanji>, and it is given to Emperor <reading><jp>こう</jp></reading>, who insists on being involved in all construction projects. Surprisingly, he approves your construction project, thanks to that paragraph you wrote in the application.<br><br>

- Hint: In that paragraph, you praised <jp>こういち</jp> for being a great emperor, and you said that this construction project would help you to have more time to do your WaniKani reviews. Clearly you were pandering to Emperor <jp>こういち</jp> when you wrote it. But hey, it worked!<br><br>

- Hint: Hint: When you see <jp>工</jp> in a kanji it will often take the <jp>こう</jp> reading."
39	躍	Leap	Foot,Wolverine,Turkey	足,ヨ,隹	"You use your <radical>foot</radical> to kick <radical>Wolverine</radical> in the face so a <radical>turkey</radical> can <kanji>leap</kanji> to freedom. This turkey is trying to escape from Wolverine by leaping over a fence. Wolverine doesn’t want the turkey to escape, but you kick him with your foot and the turkey is then free to leap to safety.<br><br>

- Hint: Imagine kicking Wolverine in the head with your foot as the turkey makes turkey sounds in the background. He’s taller than you so you must leap as you kick."	<reading><jp>やく</jp></reading>	<jp>おど</jp>	None	やく	"After you kick Wolverine and the turkey is safe, you <kanji>leap</kanji> onto a <reading>yak</reading> (<jp>やく</jp>) to make your getaway. This yak is really fast so you’ll have no problem outrunning Wolverine while riding it.<br><br>

- Hint: Leap! Leap onto the yak. Feel the yak fur beneath you as you ride away to safety, wind in your hair."
39	祉	Welfare	Spirit,Stop	ネ,止	"When a <radical>spirit</radical> <radical>stop</radical>s protecting you, you'll have to go on <kanji>welfare</kanji>. If you can't rely on your family spirit, you'll have to have the help and protection come from somewhere else.<br><br>

- Hint: The next time you see someone on welfare, be nice. Their spirit stopped protecting them, so they need a little more help right now."	<reading><jp>し</jp></reading>	None	None	し	"While on <kanji>welfare</kanji>, you have to do the only job available to you: herding <reading>shee</reading>p (<jp>し</jp>). Sheep can help you out when you're having a rough time. Sheep provide warmth, wool for clothes, and even food, if you wanna get dark about it.<br><br>

- Hint: If you've ever been on welfare you probably already know about the sheep."
39	斐	Patterned	Criminal,Writing	非,文	"<radical>Criminal</radical> <radical>writing</radical> is always <kanji>patterned</kanji>. That is to say, there is a pattern to it, lots of ARGS and GONNA STAB YAs, but it's also patterned beautifully, with a collage of cut out letters.<br><br>

- Hint: Can you see the patterns in the writing this criminal did? It looks like a quilt or some plaid. It's almost beautiful, the way those death threats are arranged!"	<reading><jp>い</jp></reading>	None	None	い	"As you look closer at the <kanji>patterned</kanji> writing you realize that it forms the shape of an <reading>eagle</reading> (<jp>い</jp>). The most American bird of them all! Maybe this guy isn't a criminal after all!<br><br>

- Hint: Picture an eagle patterned out of cut out letters. What the words say isn't important (though it is asking for a ransom on your grandma), but the underlying image is gorgeous."
39	甲	Turtle Shell	Turtle Shell	甲	"The <radical>turtle shell</radical> radical and the <kanji>turtle shell</kanji> kanji are exactly the same!<br><br>

- Hint: Cowabunga!"	<reading><jp>こう, かん</jp></reading>	<jp>か</jp>	None	こう, かん	"With a <kanji>turtle shell</kanji> on his back, imagine <reading><jp>こう</jp></reading>.<br><br>

- Hint: Because this is WaniKani, <jp>こういち</jp> has probably set the turtle shell on fire, too. ""Burn those turtle shells, burn those kanji!"" he yells."
39	拒	Refuse,Refusal	Fingers,Giant	扌,巨	"Show your <radical>fingers</radical> to a <radical>giant</radical> to show you <kanji>refuse</kanji> him. Giants are very big. So big that when you talk they can't really hear what you're saying. Hold up all your fingers so that he can see what you mean.<br><br>

- Hint: Imagine holding up your fingers to show a giant you're refusing to let him do something. Yeesh, you're brave!"	<reading><jp>きょ</jp></reading>	<jp>こば</jp>	None	きょ	"What do you <kanji>refuse</kanji>? You refuse to let him stomp all over Little <reading>Kyo</reading>to (<jp>きょ</jp>). Little Kyoto is your home! And if the giant comes any closer he's going to destroy all the little buildings and shrines and soba noodle shops.<br><br>

- Hint: Imagine standing in front of a giant, refusing to let him crush Little Kyoto. I hope he doesn't stomp on you instead."
39	慎	Humility	Soul,Reality	忄,真	"When someone wants to view the <radical>reality</radical> of your <radical>soul</radical>, show it with <kanji>humility</kanji>. Because the reality is... our souls are all a little dirty. And we haven't been the best versions we could be. So make sure when you show all of yourself you do so with some humility.<br><br>

- Hint: Focus on the feeling of humility here. You're putting it all out there, you know? With nowhere to hide."	<reading><jp>しん</jp></reading>	<jp>つつし</jp>	None	しん	"As <kanji>humility</kanji> washes over you, you feel a shaking in your <reading>shin</reading>s (<jp>しん</jp>). Humility lives in your shins, so now they're shaking and trying to bring you down to the ground.<br><br>

- Hint: Imagine humility literally moving through your shins. Can you still stand or do you need to fall to your shins, in humility?"
39	奪	Rob	Big,Turkey,Measurement	大,隹,寸	"A <radical>big</radical> <radical>turkey</radical> has to <radical>measure</radical> a safe before he can <kanji>rob</kanji> it. If the safe is too big it won’t fit in his getaway van and the robbery will have been a failure. So before the turkey robs the place he needs to measure the safe.<br><br>

- Hint: Imagine this turkey as he tries to rob this safe. See him with the tape measure as he determines whether or not the safe is too big."	<jp>だつ</jp>	<reading><jp>うば</jp></reading>	None	うば	"The safe that the turkey is trying to <kanji>rob</kanji> ends up being <reading>uber</reading> (<jp>うば</jp>) big. Like, really uber big. So uber big that the turkey can’t even measure it with his tape measure. There’s no way he’s gonna be able to rob this place.<br><br>

- Hint: Imagine the size of this uber big safe. What could be inside? Probably something good."
