Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
21	件	Matter,Affair	Leader,Cow	ｲ,牛	"The <radical>leader</radical> of the <radical>cow</radical> tribe is too important to deal with small <kanji>matter</kanji>s and trivial <kanji>affair</kanji>s.<br><br>

- Hint: Picture this hoity-toity cow leader who thinks he’s too good for small matters and affairs. See him acting all fancy like he’s better than everyone else. The cow even moos with a fake British accent. How pretentious."	<reading><jp>けん</jp></reading>	None	None	けん	"All of his <kanji>affair</kanji>s are taken care of by <reading>Ken</reading> (<jp>けん</jp>) the samurai, who he hired as his underling.<br><br>

- Hint: Picture Ken the samurai scooping poop for the leader of the cows, because that's a matter of poop and state."
21	権	Rights	Tree,Arrow,Turkey	木,矢,隹	"Under the <radical>tree</radical> lies a <radical>turkey</radical> with a broken <radical>arrow</radical> in it. It doesn't have <kanji>rights</kanji> like humans, so people can just shoot turkeys with arrows and no one is punished.<br><br>

- Hint: Imagine if humans didn't have any rights, like this turkey. People could just gun each other down in the street and no one would be punished for it... oh wait. :/"	<reading><jp>けん</jp></reading>	None	None	けん	"""You have <kanji>rights</kanji>, so I won't shoot you like this turkey,"" says the voice of <reading>Ken</reading> (<jp>けん</jp>) the samurai, from above you in the tree.<br><br>

- Hint: He jumps down and picks the turkey up, the broken arrow sticking out of its neck. ""Turkeys do not have rights, my friend. Just let this one go."""
21	総	Whole	Thread,Public,Heart	糸,公,心	"Taking out your <radical>thread</radical>, you sew together the <radical>public</radical>'s <radical>heart</radical>s to make them <kanji>whole</kanji> again.<br><br>

- Hint: The world has been in turmoil and the public has been suffering, but it's time to stop splitting our hearts apart and fighting. It's time to be whole again."	<reading><jp>そう</jp></reading>	None	None	そう	"Once their hearts are <kanji>whole</kanji>, the public's <reading>sou</reading>l (<jp>そう</jp>) becomes one!<br><br>

- Hint: Suddenly people who were fighting for years are crying and holding one another. Their souls recognize each other, they're healed, and the whole nation is finally seeing eye to eye."
21	査	Inspect,Investigate,Inspection,Investigation	Tree,Top Hat	木,且	"If a <radical>tree</radical> is growing out of a <radical>top hat</radical> you need to <kanji>inspect</kanji> it to find out why and how this happened. You should probably <kanji>investigate</kanji> the area too. I mean, how could a tree grow out of a top hat anyway? Seems suspicious.<br><br>

- Hint: Inspect the tree. Inspect the top hat. Did you find anything?"	<reading><jp>さ</jp></reading>	None	None	さ	"In the middle of your <kanji>inspection</kanji> you realize you need to <reading>saw</reading> (<jp>さ</jp>) the tree open to come to a good conclusion. This seems a bit unnecessary, but no! No! For the sake of this <kanji>investigation</kanji> you must saw the tree in half!<br><br>

- Hint: Imagine stopping to inspect the tree after each minute of sawing. You'll find out why it's growing out of a top hat! Eventually!"
19	史	History	History	史	"The <radical>history</radical> radical and the <kanji>history</kanji> kanji are the same.<br><br>

- Hint: Know your radicals, yo!"	<reading><jp>し</jp></reading>	None	None	し	"<kanji>History</kanji> was full of famous <reading>shee</reading>p (<jp>し</jp>). Sure there are people and stuff, but historical sheep are where it's at. There's the famous sheep samurai, the death sheep who works for the yakuza, just tons!<br><br>

- Hint: Look at a history book, behind each of those humans was a sheep, changing the world as we know it."
20	穴	Hole,Cave	Hole	穴	The <radical>hole</radical> radical and the <kanji>hole</kanji> kanji are exactly the same! Spectacular!	<jp>けつ</jp>	<reading><jp>あな</jp></reading>	None	あな	"<reading>Ana</reading> (<jp>あな</jp>) fell into a <kanji>hole</kanji>. Laugh at Ana and her unfortunate misfortune of having fallen into a hole like a ninny. Haha, Ana – you’re stupid and clumsy!<br><br>

- Hint: Imagine yourself laughing at Ana while you point at her, continuing to jeer as Ana struggles to escape the hole. You’d help Ana out of the hole, but you’re too busy laughing at her."
20	防	Prevent,Prevention	Building,Direction	阝,方	"If there is a <radical>building</radical> in the <radical>direction</radical> you want to go it will <kanji>prevent</kanji> you from going any further. Like, come on kid, you think you can just walk right through a building? Don't make me laugh!<br><br>

- Hint: There's a building right there. Try to go that direction. Oh, did the building prevent you? Told you so."	<reading><jp>ぼう</jp></reading>	<jp>ふせ</jp>	None	ぼう	"The building is <kanji>prevent</kanji>ing you from going the right direction, so you pull a <reading>bow</reading>ling (<jp>ぼう</jp>) ball out of your bag, aim, and bowl the building over. The building, and all the ones around it, go tumbling down. But now the rubble is preventing you from going further.<br><br>

- Hint: Your bowling antics are now preventing a bunch of people from going the directions they want to go. Nice job."
6	科	Course,Science,Department	Grain,Ladle	禾,斗	"You scoop some <radical>grain</radical>s into a <radical>ladle</radical> to do <kanji>science</kanji>. You're doing experiments on these grains in your science <kanji>course</kanji>.<br><br>

- Hint: Imagine carefully ladling grains into different piles so you can do science experiments on them. This course is going to make you an expert. You'll be the best in this department!"	<reading><jp>か</jp></reading>	None	None	か	"Using your <kanji>science</kanji> skills, the right temperatures and measurements, you manage to get these grains to grow into a <reading>ca</reading>r (<jp>か</jp>). This is the science <kanji>department</kanji>'s special car now!<br><br>

- Hint: From your science meddling, these grains grow huge, red, and sprout sports cars when they're ripe. This is the true power of science!"
6	活	Lively	Tsunami,Tongue	氵,舌	"A <radical>tsunami</radical> of <radical>tongue</radical>s is coming at you. As it washes over you, you feel each individual tongue moving around on your body, licking you. They make you feel so... <kanji>lively</kanji>!<br><br>

- Hint: Your entire body wakes up, you feel so lively! The tongues are making you more aware of yourself and your surroundings than you've ever been. You want to dance, you want to sing, you want to live your life."	<reading><jp>かつ</jp></reading>	<jp>い</jp>	None	かつ	"This <kanji>lively</kanji> feeling isn't just happening to you, the tongue tsunami is licking it into all of the <reading>cats</reading> (<jp>かつ</jp>) in your neighborhood too!<br><br>

- Hint: You and the cats are running around playing together, because you can't seem to get the lively feelings to stop. You have to get the energy out, but the cats have sharp claws and they're scratching you."
6	室	Room	Roof,Ground,Private,Dirt	宀,一,ム,土	"On the <radical>dirt</radical> you've made a <radical>roof</radical> over the <radical>ground</radical> where you can be in <radical>private</radical>. This is your <kanji>room</kanji>! That's really all a room is, you know? A covered, private place where you can have some time to yourself.<br><br>

- Hint: Imagine the room you live in now. Take away all the stuff and you're left with a roof and the dirt on the ground. It's your own little private place."	<reading><jp>しつ</jp></reading>	None	None	しつ	"The only problem with your <kanji>room</kanji> is that you can't always be alone. Because of your dad's <reading>shih tzu</reading> (<jp>しつ</jp>). The shih tzu likes to come into your room and pee everywhere. Ruining your privacy completely.<br><br>

- Hint: Imagine watching the little shih tzu come into your room and lift its leg to all your things. This isn't fair. The shih tzu has its own room to pee in. Why does it have to ruin yours?"
6	南	South	Cross,Head,Horns,Dry	"十,冂,<i class=""radical-horns""></i>,干"	"The <radical>cross</radical> you're holding above your <radical>head</radical> to keep your <radical>horns</radical> <radical>dry</radical> keeps pulling you <kanji>south</kanji>. Probably because it's warmer and less damp down south.<br><br>

- Hint: Look down and see the compass pointing south and feel the cross pulling you in that direction."	<reading><jp>なん</jp></reading>	<jp>みなみ</jp>	None	なん	"You finally make it down <kanji>south</kanji>, and it is dry, but you're really hungry. When you try to find southern food you realize every single store is only selling <reading>naan</reading> (<jp>なん</jp>).<br><br>

- Hint: Imagine being in the south and taking big bites of naan. It tastes good, but now your mouth is dry just like your horns. Too dry..."
6	前	Front,Before	Horns,Ground,Moon,Knife	"<i class=""radical-horns""></i>,一,月,刂"	"There are some <radical>horns</radical> on the <radical>ground</radical> and a <radical>moon</radical> <radical>knife</radical> in <kanji>front</kanji> of you. When you try to move, they always rotate around with you, staying right in front. You can't escape these objects, for some reason.<br><br>

This kanji means <kanji>before</kanji> too. Something that's in front of you is before you, after all.<br><br>

- Hint: Perhaps it's some kind of magic, but you don't care. Why are these strange objects always in front of me? Why won't they stay put? This will get pretty freaky after a while. Try to run. Try to hide. Spin around. Do whatever you need to do. No matter what, these objects are always in front."	<reading><jp>ぜん</jp></reading>	<jp>まえ</jp>	None	ぜん	"You're going crazy with these things in <kanji>front</kanji> of you all the time. You finally seek the help of a <reading>Zen</reading> (<jp>ぜん</jp>) master, who tells you that meditation will save you from this curse. You try it out, and sure enough, the objects are gone! It worked!<br><br>

- Hint: Go ahead and do some Zen Buddhist meditation. Maybe it'll help you to remember this kanji's reading better (and calm your mind so you're ready for the next kanji!)."
6	長	Long,Leader	Long	長	"The <radical>long</radical> radical and the <kanji>long</kanji> kanji are the same! <br><br>

This kanji also means <kanji>leader</kanji>, because the longer a person is, the better a leader they'll be. Or maybe it was... the longer they've been somewhere? Whatever, longness = leaderness, you know?<br><br>

- Hint: As long as you know the radical long, you know the kanji long as well."	<reading><jp>ちょう</jp></reading>	<jp>なが</jp>	<jp>は</jp>	ちょう	"You see a very <kanji>long</kanji> person. It's Mrs. <reading>Chou</reading> (<jp>ちょう</jp>), who has made herself long, like her street. ""I made myself long so I can watch more of the street, my domain. I'm the <kanji>leader</kanji> of these streets. Watch yourself not-long person,"" says Mrs. Chou.<br><br>

- Hint: <kanji>Long</kanji> isn't an idea that's easy to imagine in any specific sense, but you can try some other things too, as long as it gets associated with Mrs. <reading>Chou</reading>. For the most part, when you see a kanji with the radical <jp>長</jp> the reading will be <jp>ちょう</jp>."
6	直	Fix,Direct	Lion,Cross,Eye	L,十,目	"You accidentally stab your <radical>cross</radical> into the <radical>eye</radical> of a <radical>lion</radical>. This is a terrible thing you did and you need to <kanji>fix</kanji> it right now. I'll be <kanji>direct</kanji> with you, this is something you have to fix on your own.<br><br>

- Hint: How will you fix this mistake though? Maybe if you build a time machine you can go back and stop yourself from throwing your cross around so carelessly. Whatever you do, focus on how important it is to fix the mistake, more than anything."	<reading><jp>ちょく, じき</jp></reading>	<jp>なお</jp>	None	ちょく, じき	"As you try to <kanji>fix</kanji> the lion's eye, it starts to <reading>choke</reading> (<jp>ちょく</jp>) and make what can only be described as a <reading>jiki</reading>jikijiki sound (<jp>じき</jp>). Through its choking jikijiki sounds, it coughs up a gear. Wait. Is this a machine lion?<br><br>

- Hint: You're relieved! You don't know how to fix a choking, eye-stabbed lion, but you can absolutely fix a ROBOTIC one. Robots are fixable."
6	画	Drawing,Picture,Painting	Leaf,Rice Paddy,Box	"<i class=""radical-leaf""></i>,田,凵"	"There's a close-up of a <radical>leaf</radical> in a <radical>rice paddy</radical> inside of a <radical>box</radical>. Wait, it's not a box, this whole thing is just a <kanji>drawing</kanji>.<br><br>

- Hint: Look closely at this box-shaped drawing. See each little stroke, smell the paper and the lead."	<reading><jp>が, かく</jp></reading>	None	None	が, かく	"The drawing seems to have something else in the rice paddy, behind the leaf. You realize the drawing is actually of a <reading>ga</reading>rgoyle (<jp>が</jp>) and a <reading>cock</reading> (<jp>かく</jp>). You see the cock sitting on top of the gargoyle, crowing into the sky.<br><br>

- Hint: Picture the entire drawing. There's a cock sitting on a gargoyle, watching over this rice paddy. It's actually quite beautiful and idyllic."
6	歩	Walk	Stop,Small,Slide	止,小,丿	"You <radical>stop</radical> at a <radical>small</radical> <radical>slide</radical>. What were you doing before you stopped here? You were <kanji>walk</kanji>ing.<br><br>

- Hint: Question is, what made you stop? Imagine yourself walking at a nice casual pace... then imagine something that would make you stop that's incredibly interesting and strange. Maybe an alien is going down the slide? He would say ""keep walking, friend."""	<reading><jp>ほ</jp></reading>	<jp>ある, あゆ</jp>	None	ほ	"So, you're <kanji>walk</kanji>ing around, minding your own business, when suddenly something flips up and whacks you in the face. You stepped on the head of a <reading>hoe</reading> (<jp>ほ</jp>) and it caused it to swing up from the ground and hit you.<br><br>

- Hint: Of course, imagine the pain of your face. Did your nose break? After bringing yourself together, look down at what hit you. It's a hoe! How did you manage to step on just the right spot to flip it up on you like that? Examine the hoe. Pay close attention to it. Whose hoe is this? etc."
6	店	Shop,Store	Canopy,Fortune	广,占	"A long time ago, someone put up a <radical>canopy</radical> over their <radical>fortune</radical> telling booth and created the first <kanji>shop</kanji>. This <kanji>store</kanji> was fortune-based, but since then lots of different stores have popped up!<br><br>

- Hint: Picture the very first store in history. A fortune teller decided enough was enough, they should be in some kind of structure where it's safe, official looking, and more permanent."	<reading><jp>てん</jp></reading>	<jp>みせ</jp>	None	てん	"This <kanji>shop</kanji> quickly turned into <reading>ten</reading> (<jp>てん</jp>) shops! It was a good idea, after all, so all of the other people selling goods and services decided to copy it and create their own shops. The next day there were ten more.<br><br>

- Hint: Picture ten shops, all made up of someone selling something under a canopy. The first one is the fortune teller, but the nine others are whatever you want them to be!"
6	姉	Older Sister,Big Sister,Elder Sister	Woman,City	女,市	"The only <radical>woman</radical> in this <radical>city</radical> is your <kanji>older sister</kanji>. She's the only woman surrounded by a bunch of men, but she's following her dreams in the big city.<br><br>

- Hint: You want to go to the city someday, but you're not old enough yet, like your older sister is."	<reading><jp>し</jp></reading>	<jp>お, あね, ねえ</jp>	None	し	"Your <kanji>older sister</kanji> may have moved to the city, but she kept her pet <reading>shee</reading>p (<jp>し</jp>) with her. Now the only woman in the city is your older sister, and the only sheep is her pet.<br><br>

- Hint: Picture your older sister and her sheep walking through the city. Everyone turns to stare at them, because they're the only ones of their kind."
6	妹	Younger Sister,Little Sister	Woman,Jet	女,未	"Who's that <radical>woman</radical> pretending to be a <radical>jet</radical>? That's my <kanji>younger sister</kanji>. *Sigh*<br><br>

- Hint: Imagine a little girl (your younger sister) running around with her arms out, pretending to be a jet, too. Prwoooooo!"	<reading><jp>まい</jp></reading>	<jp>いもうと</jp>	None	まい	"Your <kanji>younger sister</kanji> is giving some <reading>mi</reading>ce (<jp>まい</jp>) a ride on her back like a jet. <br><br>

- Hint: Ew, gross. Your younger sister is such a weirdo! Why does she have mice on her back while pretending to be a jet?"
6	京	Capital	Lid,Mouth,Small	亠,口,小	"There is a <radical>lid</radical> covering all the <radical>mouth</radical>s that are too <radical>small</radical> to feed themselves, forming the <kanji>capital</kanji>. All of the small mouths come together and create a place where everyone can support each other.<br><br>

- Hint: Picture the capital of your country. How many mouths have come together to support each other there? A thousand? A million? More?!"	<reading><jp>きょう</jp></reading>	<jp>みやこ</jp>	None	きょう	"To remember the reading <jp>きょう</jp> we use the Japanese city, Kyoto, which is spelled <reading><jp>きょう</jp></reading>. It was once the capital of Japan! It was soooo full of mouths that came together that it was the capital for a long, long time.<br><br>

- Hint: When you think of the capital, think of <jp>きょうと</jp>!"
6	血	Blood	Blood	血	"The <radical>blood</radical> radical and <kanji>blood</kanji> are the same in looks as well as in meaning.<br><br>

- Hint: There'll be some bad blood between us if you're not studying your radicals, especially when they're the same like this kanji!"	<reading><jp>けつ</jp></reading>	<jp>ち</jp>	None	けつ	"To remember the reading <jp>けつ</jp>, we use the word ""ketsup."" The perfect mix of ketchup and catsup!<br><br>

The radical is technically <radical>blood</radical>, but you know that radical is just a drop (of blood) on a plate. So, you ask yourself... Is that really blood on the plate? Could it be? You decide to take a gamble and lick it off. When you taste it, it's definitely not blood. No, it's <reading>ketsup</reading> (<jp>けつ</jp>).<br><br>

- Hint: Feel the relief that you didn't just lick up someone's blood. Taste the ketsup taste, too. It's pretty good. Not quite ketchup, but not quite catsup. Yum!"
6	羊	Sheep	Sheep	羊	"The <radical>sheep</radical> radical and the <kanji>sheep</kanji> kanji are the same in looks as well in meaning.<br><br>

- Hint: You are no sheep—you study your radicals, unlike most Japanese learners. You'll learn sooo much faster!"	<reading><jp>よう</jp></reading>	<jp>ひつじ</jp>	None	よう	"To remember <jp>よう</jp>, we use the word ""Yogurt."" The <kanji>sheep</kanji> are after you. There are too many of them, and they're chasing you down, stalking you... because you stole their sheep's milk <reading>yo</reading>gurt (<jp>よう</jp>). Now you're running and crying and trying to eat the yogurt before the sheep catch up and stomp you down with their hooves.<br><br>

- Hint: Imagine the taste of this yogurt. You're scared and tired from running, but it tastes great!"
4	礼	Thanks	Spirit,Umbrella	ネ,乚	"Always remember to give <radical>umbrella</radical>s to the <radical>spirit</radical>s to show your <kanji>thanks</kanji>. The next time you're walking by a shrine and you see a statue dedicated to a spirit, leave your umbrella open to protect it. This is the best way you can show your thanks for life, food, shelter, and all that good, good stuff.<br><br>

- Hint: Picture a spirit shrine with an umbrella protecting it from the heavy rain. ""Thanks for everything,"" you say softly."	<reading><jp>れい</jp></reading>	None	None	れい	"After you say <kanji>thanks</kanji> to a spirit, sometimes you'll get a gift back. You look down. There is a <reading>ray</reading> (<jp>れい</jp>) gun by your feet. Huh. Maybe you should show your thanks to the ray gun spirit more often.<br><br>

- Hint: Thanks for the new ray gun, spirit!"
5	皮	Skin	Slide,Branch	丿,支	"<radical>Slide</radical> down a <radical>branch</radical> and your <kanji>skin</kanji> will come off. Unlike what Tarzan will make you believe, you can't just slide around on branches, they're rough and painful and if you do it your skin will come sliding off and it will hurt.<br><br>

- Hint: Imagine sliding down a slide made of a big, branch. The branch's bark digs into your skin and pulls it right off of your body."	<reading><jp>ひ</jp></reading>	<jp>かわ</jp>	None	ひ	"Without your <kanji>skin</kanji> to protect you, you feel the full <reading>he</reading>at (<jp>ひ</jp>) from the friction of your body going down the branch slide.<br><br>

- Hint: Your skin protects you from really feeling lots of heat. It gets burned before you and it has many tiny layers to keep you safe from heat generating things like the sun. You really need your skin!"
4	打	Hit	Fingers,Street	扌,丁	"Take your <radical>fingers</radical> to the <radical>street</radical> to <kanji>hit</kanji> some people! Street fingers are for curling into a fist. And that street fist wants to do some hitting!<br><br>

- Hint: Imagine: it's just you, your fingers, and the wild street. It's hitting time!"	<reading><jp>だ</jp></reading>	<jp>う, ぶ</jp>	None	だ	"As you <kanji>hit</kanji> one chump after another, suddenly your <reading>da</reading>d (<jp>だ</jp>) comes marching out of your house. Uh oh. Dad caught you hitting, which, honestly, isn't a very nice thing to do, so he has every right to stop you.<br><br>

- Hint: Now imagine your dad saying, ""Don't do a hit!"" over and over at you. ""I'm sorry dad! But the streets were calling me!"""
4	央	Center,Centre	Big,Head	大,冂	"If someone has a <radical>big</radical> <radical>head</radical> you have to try to focus on the <kanji>center</kanji> of it when you talk to them.<br><br>

- Hint: You don't want to get caught with your eyes wandering all over their big head. Stare right at the center of their face. Ah geez, their eyes are kinda far away from here. You can really only see their nose..."	<reading><jp>おう</jp></reading>	None	None	おう	"This is the <kanji>center</kanji> of the <reading><jp>王</jp></reading>'s (<jp>おう</jp>) head so you have to be extra careful not to look anywhere else.<br><br>

- Hint: The <jp>王</jp> will definitely cut off your normal-sized head if he sees you looking all over his big head and not at the center."
4	号	Number	Mouth,Ground,Prison	口,一,勹	"There's a <radical>mouth</radical> in the <radical>ground</radical> (in our case, it's a hatch), and inside is some kind of <radical>prison</radical> you can't quite get to. If you've ever seen Lost, this will sound familiar... on the hatch, there's actually a series of <kanji>number</kanji>s that you don't understand.<br><br>

- Hint: What are these numbers? What do they mean? Think over it for a while, get frustrated, and try to figure it out. You can't, though, so you probably won't ever get inside."	<reading><jp>ごう</jp></reading>	None	None	ごう	"""You want to know the <kanji>number</kanji> to the hatch?"" yells an old voice from inside. You say ""yes,"" and the voice gives you the numbers and you're in! You go down into the prison, where there is one prisoner: Grandpa Koichi (<reading><jp>ごう</jp></reading>).<br><br>

Note: For <jp>ごう</jp> reading mnemonics, we use <jp>ごういち</jp> (grandpa Koichi) because <jp>こういち</jp> is used for the <jp>こう</jp> reading. <jp>こう</jp> becomes <jp>ごう</jp> becomes ""grandpa <jp>ごういち</jp>.""<br><br>

- Hint: <jp>ごういち</jp> keeps saying numbers as you free him from the prison. Just one after another. Numbers numbers numbers. Hopefully old man <jp>ごういち</jp> isn't crazy."
4	主	Master,Main	Master	主	"The radical <radical>master</radical> and the kanji <kanji>master</kanji> have the same meanings!<br><br>

This kanji also means <kanji>main</kanji> because the master is the main person of a dojo or household or business."	<reading><jp>しゅ</jp></reading>	<jp>おも, ぬし</jp>	None	しゅ	"Do you remember back to the radical mnemonic, where the <kanji>master</kanji> is floating a water drop above his head? Imagine back to there. Once you do, the most amazing thing happens. The master sends the drop of water into a <reading>chu</reading>te (<jp>しゅ</jp>) and it goes careening through an intricate series of them.<br><br>

- Hint: Picture this master of water controlling the droplet as it flies around inside these chutes, like he's solving a difficult puzzle with it. Astounding!"
3	矢	Arrow	Arrow	矢	"The <radical>arrow</radical> radical and the <kanji>arrow</kanji> kanji are the same. Sort of a ""straight"" shot to memorizing this kanji, you know?<br><br>

- Hint: Just know your radicals and you'll know this kanji!"	<jp>し</jp>	<reading><jp>や</jp></reading>	None	や	"To remember the reading <jp>や</jp> we use the word “Yankees” (like the evil baseball team, go M’s!).<br><br>

What is this arrow doing? It’s following around all the <reading>Ya</reading>nkee (<jp>や</jp>) baseball players, stalking them, waiting to make its move (I’ll let you decide what its “move” is).<br><br>

- Hint: Imagine the arrow as a human-sized living thing with legs, arms, and clothes, though. Strangely, it’s able to walk around even though it's an arrow. It has some kind of agenda. Make it a bit evil, if you can. What a strange thing…"
3	用	Task,Use	Task	用	"The kanji and the radical are the same, so remembering the meaning of this kanji is as simple as making sure you know the radical for <radical>task</radical> first! If you know the radical, you know this kanji means <kanji>task</kanji> as well.<br><br>

- Hint: Make sure you know those radicals, yo!"	<reading><jp>よう</jp></reading>	<jp>もち</jp>	None	よう	"Today, your <kanji>task</kanji> is to eat <reading>yo</reading>gurt (<jp>よう</jp>). It's nutritious, it's delicious, and I'm telling you to do it, so you have to. A task is basically just something you have to do, so that's what this is.<br><br>

- Hint: Eat your yogurt. (Gogurt doesn't count, don't @ me.)"
3	台	Machine	Private,Mouth	ム,口	"You have a <radical>private</radical> <radical>mouth</radical> that's a <kanji>machine</kanji>. But you have to keep your machine mouth private because it would scare all the non-machine people around you.<br><br>

- Hint: Doesn't this kanji look like a machine mouth? Now wouldn't you want to keep that private from the people you know?"	<reading><jp>だい, たい</jp></reading>	None	None	だい, たい	"To make sure they can't tell what's <kanji>machine</kanji> and what's human, you <reading>dye</reading> (<jp>だい</jp>) the mouth to make it look like skin. You find dye the same shade as your normal mouth and just slap it on there.<br><br>

- Hint: Imagine being so afraid that people will find out about your machine mouth that you have to dye it to match a normal human mouth. Oh, when will this discrimination against machine-kind end?!"
3	古	Old	Old	古	"The kanji and the radical are the same, so remembering the meaning of this kanji is as simple as making sure you know the radical for <radical>old</radical> first! If you know the radical, you know this kanji means <kanji>old</kanji> as well.<br><br>

Note: This ""old"" does not refer to people. Think of it as ""old things"" instead.<br><br>

- Hint: Make sure you know those radicals, yo!"	<reading><jp>こ</jp></reading>	<jp>ふる</jp>	None	こ	"<kanji>Old</kanji> things are misunderstood by the <reading><jp>子</jp></reading>s (<jp>こ</jp>) of the world.<br><br>

*Note:* Come up with a <jp>子</jp> character you can use for all the <jp>こ</jp> reading mnemonics going forward. This child will show up many times throughout your mnemonic journey, and it will help if you imagine the same character the whole time.<br><br>

- Hint: Imagine a <jp>子</jp> looking at old things. A record player. A gameboy. A cassette player. Kids just don't get old things.<br><br>

- Hint: Note: When you see the (<jp>古</jp>) radical in a kanji, there's a good chance it will use the reading <jp>こ</jp>."
3	冬	Winter	Winter,Two	夂,二	"We have the <radical>winter</radical> radical and the <radical>two</radical> radical (though it's sort of slanted). What's two times the winter radical, if radicals are just a part of a kanji? Two times would be enough to create the entire kanji, which is also <kanji>winter</kanji>.<br><br>

- Hint: You could also think, ""Winter too"" instead of ""two."" Because, this kanji is in fact ""<kanji>winter</kanji> too."""	<jp>とう</jp>	<reading><jp>ふゆ</jp></reading>	None	ふゆ	"<kanji>Winter</kanji> is the time of year you give out presents: ""one fo' you, one fo'you. And... not you, this one's not fo' you so <reading>fu’ you!</reading> (<jp>ふゆ</jp>)!<br><br>

- Hint: Note, be careful: this kanji is a little different from the radical <jp>夂</jp> though has the same meaning… but don’t let that <reading>fool you</reading> (<jp>ふゆ</jp>)."
3	父	Father,Dad	Father	父	"The radical and the kanji for <kanji>father</kanji> are the same.<br><br>

- Hint: No, I am not your father... but this kanji / radical set is!"	<jp>ふ</jp>	<reading><jp>ちち, とう</jp></reading>	None	ちち, とう	"Imagine your father is <reading>Cheech</reading> (<jp>ちち</jp>) from Cheech and Chong.<br><br>

- Hint: Hopefully you know who they are. If not, think about your father laughing like this: <jp>ちちちちちちちち〜！</jp>"
3	戸	Door	Door	戸	"The radical and the kanji for <kanji>door</kanji> are the same!<br><br>

- Hint: Time to open the door to the reading part of this mnemonic."	<jp>こ</jp>	<reading><jp>と</jp></reading>	None	と	"You open the <kanji>door</kanji> and immediately get it closed back on your <reading>toe</reading> (<jp>と</jp>), literally causing your toe to explode. <br><br>

- Hint: Feel the pain of your toe going away. Think about the other side of the <kanji>door</kanji>, where your <reading>toe</reading> is probably rolling around after it blasted off your foot."
3	引	Pull	Bow,Stick	"弓,<i class=""radical-stick""></i>"	"If you have a <radical>bow</radical> and a <radical>stick</radical> you need to <kanji>pull</kanji> the two back together to shoot it. If you can't pull it, you won't be shooting anything.<br><br>

- Hint: Imagine taking a stick and pulling it back into your bow. Imagine how hard you have to pull. This thing is really strong! "	<jp>いん</jp>	<reading><jp>ひ</jp></reading>	None	ひ	"When you <kanji>pull</kanji> the bow back, your body strains and you feel an immense <reading>he</reading>at (<jp>ひ</jp>) rise inside of you. You keep pulling and the heat grows hotter and hotter.<br><br>

- Hint: Imagine using all your strength to pull on this bow. Imagine the heat rising in your body. There's sweat dripping down your face. It's so hot, but you have to keep pulling!"
3	友	Friend	Narwhal,Stool	ナ,又	"A <radical>narwhal</radical> sitting on a <radical>stool</radical> is your <kanji>friend</kanji>.<br><br>

- Hint: Imagine that narwhal sitting there. It waves its flipper and says ""hi friend"" to you."	<reading><jp>ゆう</jp></reading>	<jp>とも</jp>	None	ゆう	"""Hi <kanji>friend</kanji>,"" says the narwhal. ""I must warn you about all the <reading>you</reading>ths."" (<jp>ゆう</jp>)<br><br>

- Hint: Your narwhal friend goes on to warn you about all those youths, and how they will try to take away your friendship with their good looks and young ages."
2	本	Book,Origin,Real,Main	Book	本	"The kanji and the radical are the same, so remembering the meaning of this kanji is as simple as making sure you know the radical for <radical>book</radical> first! If you know the radical, you know this kanji means <kanji>book</kanji> as well.<br><br>

Take note that the second, third, and fourth meanings of this kanji are <kanji>origin</kanji>, <kanji>real</kanji>, and <kanji>main</kanji>. You can figure this out by thinking about how books mainly have their origins in real life.<br><br>

- Hint: Make sure you know those radicals, yo! And good luck with all the meanings (sorry sorry sorry)."	<reading><jp>ほん</jp></reading>	<jp>もと</jp>	None	ほん	"<kanji>Book</kanji>s are one of the best ways to <reading>hone</reading> (<jp>ほん</jp>) your intellect, you know?<br><br>

- Hint: Just think about books and how you use them to hone your skills. Or read a book about honing things. Like swords."
2	四	Four	Mouth,Legs	口,儿	"Imagine contorting yourself in such a way that your <radical>legs</radical> end up inside your <radical>mouth</radical>. You have bent your body in all the wrong ways in order to achieve this. In fact, if you look at yourself, you look like a square now... You're just a person with <kanji>four</kanji> sides.<br><br>

- Hint: If you can get to square, you should be able to get to four as well, since squares always have four sides."	<reading><jp>し</jp></reading>	<jp>よん, よ</jp>	None	し	"This amazing feat, which turned you into a <kanji>four</kanji> sided square, has you looking like a four sided animal: the <reading>shee</reading>p (<jp>し</jp>). Look at yourself in the mirror and see an adorable four-sided sheep looking back at you. (You can't see the other sides because mirrors aren't 3D and whatnot. So you're a bit cartoonish.)<br><br>

- Hint: What's better than one four sided sheep?"
